state,area,total_votes,rep_votes,dem_votes,third_votes,other_votes,year
California,SAN LUIS OBISPO,125638,0.4773,0.4876,0.0141,0.021,2012
California,SAN MATEO,285720,0.2546,0.7213,0.0102,0.0138,2012
California,SANTA BARBARA,163320,0.3956,0.5763,0.0126,0.0154,2012
California,SANTA CLARA,643091,0.2719,0.701,0.0123,0.0148,2012
California,SANTA CRUZ,120095,0.2002,0.7561,0.0164,0.0272,2012
California,SHASTA,76335,0.6297,0.3382,0.0121,0.02,2012
California,SIERRA,1795,0.5883,0.3638,0.0106,0.0373,2012
California,SISKIYOU,19910,0.5564,0.4041,0.0122,0.0274,2012
California,SOLANO,152444,0.3417,0.6349,0.0095,0.0139,2012
California,SONOMA,216508,0.253,0.711,0.0127,0.0232,2012
California,STANISLAUS,155369,0.4728,0.5003,0.0096,0.0173,2012
California,SUTTER,31026,0.5841,0.393,0.0096,0.0133,2012
California,TEHAMA,22977,0.6195,0.3453,0.0106,0.0245,2012
California,TRINITY,5674,0.4787,0.4713,0.0157,0.0344,2012
California,TULARE,101100,0.5634,0.413,0.0078,0.0158,2012
California,TUOLUMNE,24687,0.5622,0.405,0.0128,0.02,2012
California,VENTURA,326974,0.4525,0.5228,0.0114,0.0133,2012
California,YOLO,74475,0.3138,0.6541,0.0143,0.0178,2012
California,YUBA,19700,0.5723,0.3914,0.0155,0.0207,2012
Colorado,ADAMS,176230,0.4027,0.5711,0.0137,0.0125,2012
Colorado,ALAMOSA,6715,0.4028,0.5675,0.0109,0.0188,2012
Colorado,ARAPAHOE,285516,0.4399,0.539,0.0124,0.0087,2012
Colorado,ARCHULETA,6734,0.575,0.3978,0.0157,0.0114,2012
Colorado,BACA,2106,0.7403,0.2217,0.0128,0.0252,2012
Colorado,BENT,1942,0.5536,0.4197,0.0077,0.0191,2012
Colorado,BOULDER,179499,0.2784,0.6969,0.0156,0.0091,2012
Colorado,BROOMFIELD,32777,0.4579,0.5176,0.0167,0.0078,2012
Colorado,CHAFFEE,10462,0.4846,0.4861,0.0146,0.0146,2012
Colorado,CHEYENNE,1093,0.8134,0.1574,0.0101,0.0192,2012
Colorado,CLEAR CREEK,5743,0.4231,0.5431,0.0199,0.0139,2012
Colorado,CONEJOS,4101,0.4475,0.5396,0.0034,0.0095,2012
Colorado,COSTILLA,1837,0.2428,0.7295,0.0087,0.0191,2012
Colorado,CROWLEY,1502,0.6152,0.3562,0.0126,0.016,2012
Colorado,CUSTER,2715,0.6586,0.3197,0.0136,0.0081,2012
Colorado,DELTA,15925,0.6854,0.2902,0.0102,0.0141,2012
Colorado,DENVER,301694,0.2423,0.7359,0.0135,0.0083,2012
Colorado,DOLORES,1245,0.69,0.2683,0.0177,0.0241,2012
Colorado,DOUGLAS,168084,0.6211,0.3635,0.0106,0.0048,2012
Colorado,EAGLE,22668,0.4152,0.5643,0.0148,0.0057,2012
Colorado,EL PASO,290175,0.5891,0.3854,0.0147,0.0108,2012
Colorado,ELBERT,14178,0.7241,0.2541,0.013,0.0087,2012
Colorado,FREMONT,20416,0.6453,0.3284,0.0115,0.0149,2012
Colorado,GARFIELD,24408,0.5136,0.4632,0.0121,0.0111,2012
Colorado,GILPIN,3338,0.4032,0.5668,0.0162,0.0138,2012
Colorado,GRAND,8187,0.5195,0.45,0.0189,0.0116,2012
Colorado,GUNNISON,8667,0.3855,0.582,0.0192,0.0134,2012
Colorado,HINSDALE,600,0.5883,0.3817,0.0117,0.0183,2012
Colorado,HUERFANO,3714,0.4432,0.5258,0.0124,0.0186,2012
Colorado,JACKSON,848,0.7075,0.2547,0.0165,0.0212,2012
Colorado,JEFFERSON,311052,0.4636,0.5121,0.015,0.0093,2012
Colorado,KIOWA,821,0.8246,0.1437,0.0097,0.0219,2012
Colorado,KIT CARSON,3702,0.7523,0.2264,0.0076,0.0138,2012
Colorado,LA PLATA,29184,0.4384,0.5307,0.0198,0.011,2012
Colorado,LAKE,3040,0.3612,0.6049,0.0168,0.0171,2012
Colorado,LARIMER,180180,0.4572,0.5147,0.0175,0.0105,2012
Colorado,LAS ANIMAS,6862,0.4755,0.502,0.0106,0.0118,2012
Colorado,LINCOLN,2287,0.7376,0.2414,0.0061,0.0149,2012
Colorado,LOGAN,9124,0.6772,0.2972,0.0087,0.0169,2012
Colorado,MESA,72947,0.6508,0.3269,0.0119,0.0104,2012
Colorado,MINERAL,650,0.5292,0.4477,0.0092,0.0138,2012
Colorado,MOFFAT,6168,0.7612,0.2156,0.0105,0.0126,2012
Colorado,MONTEZUMA,12318,0.6008,0.3687,0.0158,0.0146,2012
Colorado,MONTROSE,20130,0.6732,0.3049,0.01,0.0118,2012
Colorado,MORGAN,10777,0.6126,0.363,0.0095,0.0149,2012
Colorado,OTERO,8192,0.5349,0.4452,0.0071,0.0128,2012
Colorado,OURAY,3202,0.4625,0.5141,0.0119,0.0116,2012
Colorado,PARK,9366,0.559,0.4123,0.0151,0.0136,2012
Colorado,PHILLIPS,2265,0.7227,0.2596,0.0066,0.011,2012
Colorado,PITKIN,10075,0.3001,0.6798,0.0135,0.0066,2012
Colorado,PROWERS,4863,0.6642,0.3124,0.0099,0.0136,2012
Colorado,PUEBLO,76194,0.4186,0.5585,0.0095,0.0134,2012
Colorado,RIO BLANCO,3369,0.8085,0.1686,0.0119,0.011,2012
Colorado,RIO GRANDE,5533,0.5274,0.4479,0.0121,0.0127,2012
Colorado,ROUTT,13317,0.4107,0.5667,0.015,0.0076,2012
Colorado,SAGUACHE,2938,0.3281,0.6348,0.0177,0.0194,2012
Colorado,SAN JUAN,506,0.419,0.5257,0.0296,0.0257,2012
Colorado,SAN MIGUEL,4256,0.2711,0.703,0.0122,0.0136,2012
Colorado,SEDGWICK,1338,0.6584,0.3132,0.0075,0.0209,2012
Colorado,SUMMIT,15312,0.3638,0.6104,0.0176,0.0082,2012
Colorado,TELLER,13407,0.6491,0.3232,0.0169,0.0108,2012
Colorado,WASHINGTON,2591,0.8012,0.1806,0.0042,0.0139,2012
Colorado,WELD,115866,0.5504,0.4233,0.0141,0.0122,2012
Colorado,YUMA,4577,0.7625,0.2156,0.0072,0.0146,2012
Connecticut,FAIRFIELD,396116,0.4422,0.5486,0.0067,0.0025,2012
Connecticut,HARTFORD,392019,0.3654,0.624,0.0075,0.003,2012
Connecticut,LITCHFIELD,92312,0.5113,0.4751,0.0097,0.0039,2012
Connecticut,MIDDLESEX,83492,0.4143,0.5732,0.009,0.0035,2012
Connecticut,NEW HAVEN,360832,0.3834,0.6069,0.0069,0.0028,2012
Connecticut,NEW LONDON,115093,0.4007,0.5834,0.0108,0.0051,2012
Connecticut,TOLLAND,70928,0.4293,0.555,0.0117,0.004,2012
Connecticut,WINDHAM,46494,0.4252,0.5583,0.0114,0.0052,2012
Connecticut,Votes Not Reported by County,1674,0,0,0.1434,0.8566,2012
Delaware,KENT,68680,0.4679,0.5173,0.0099,0.005,2012
Delaware,NEW CASTLE,252012,0.3223,0.663,0.0099,0.0048,2012
Delaware,SUSSEX,93229,0.559,0.4288,0.0077,0.0045,2012
Florida,ALACHUA,120418,0.4052,0.5788,0.0108,0.0051,2012
Florida,BAKER,11368,0.7895,0.2033,0.0036,0.0036,2012
Florida,BAY,79861,0.7122,0.2761,0.0072,0.0045,2012
Florida,BRADFORD,11635,0.7064,0.2858,0.0034,0.0045,2012
Florida,BREVARD,285559,0.5579,0.4307,0.0069,0.0045,2012
Florida,BROWARD,756422,0.3227,0.672,0.0031,0.0022,2012
Florida,CALHOUN,6152,0.7097,0.2705,0.0078,0.012,2012
Florida,CHARLOTTE,84682,0.5668,0.424,0.0049,0.0044,2012
Florida,CITRUS,73935,0.6041,0.3849,0.0057,0.0053,2012
Florida,CLAY,96589,0.7249,0.2667,0.0052,0.0031,2012
Florida,COLLIER,149112,0.6473,0.3467,0.0041,0.0019,2012
Florida,COLUMBIA,27163,0.6785,0.3115,0.0053,0.0047,2012
Florida,DESOTO,9865,0.5663,0.4231,0.0049,0.0057,2012
Florida,DIXIE,6941,0.7278,0.259,0.0039,0.0092,2012
Florida,DUVAL,411848,0.5138,0.4777,0.0056,0.0028,2012
Florida,ESCAMBIA,148502,0.5974,0.3918,0.0068,0.004,2012
Florida,FLAGLER,50595,0.533,0.4587,0.005,0.0033,2012
Florida,FRANKLIN,5474,0.6522,0.337,0.0035,0.0073,2012
Florida,GADSDEN,22499,0.2947,0.7009,0.0024,0.002,2012
Florida,GILCHRIST,7909,0.7481,0.2383,0.0073,0.0062,2012
Florida,GLADES,3989,0.5876,0.4019,0.0028,0.0078,2012
Florida,GULF,7108,0.7027,0.2833,0.0056,0.0083,2012
Florida,HAMILTON,5407,0.5804,0.4121,0.0026,0.005,2012
Florida,HARDEE,7226,0.6499,0.3409,0.0053,0.004,2012
Florida,HENDRY,10185,0.5258,0.4665,0.0031,0.0046,2012
Florida,HERNANDO,83667,0.5371,0.4521,0.0058,0.0049,2012
Florida,HIGHLANDS,42444,0.6106,0.3805,0.0046,0.0044,2012
Florida,HILLSBOROUGH,542102,0.4615,0.5284,0.0064,0.0037,2012
Florida,HOLMES,8274,0.8362,0.1528,0.0041,0.0069,2012
Florida,INDIAN RIVER,71464,0.608,0.3847,0.0046,0.0027,2012
Florida,JACKSON,20941,0.6408,0.3506,0.0038,0.0049,2012
Florida,JEFFERSON,7808,0.4877,0.5053,0.0036,0.0035,2012
Florida,LAFAYETTE,3399,0.7849,0.2021,0.0056,0.0074,2012
Florida,LAKE,150811,0.5811,0.4098,0.0053,0.0038,2012
Florida,LEE,266166,0.5792,0.4139,0.0044,0.0025,2012
Florida,LEON,148353,0.3762,0.6126,0.0077,0.0036,2012
Florida,LEVY,18399,0.6551,0.3326,0.0049,0.0074,2012
Florida,LIBERTY,3284,0.7007,0.2868,0.0027,0.0097,2012
Florida,MADISON,8715,0.5134,0.4792,0.0038,0.0037,2012
Florida,MANATEE,153491,0.5579,0.4333,0.0051,0.0037,2012
Florida,MARION,161385,0.5765,0.4141,0.005,0.0044,2012
Florida,MARTIN,78873,0.6109,0.3817,0.0047,0.0027,2012
Florida,MIAMI-DADE,878314,0.3791,0.6165,0.0026,0.0018,2012
Florida,MONROE,39057,0.4925,0.4968,0.0067,0.0041,2012
Florida,NASSAU,40528,0.7385,0.2529,0.0057,0.0029,2012
Florida,OKALOOSA,94798,0.7402,0.2471,0.0089,0.0038,2012
Florida,OKEECHOBEE,12324,0.5946,0.394,0.0054,0.006,2012
Florida,ORANGE,466359,0.4044,0.5868,0.0061,0.0027,2012
Florida,OSCEOLA,108698,0.3734,0.6186,0.0042,0.0038,2012
Florida,PALM BEACH,600721,0.4118,0.5821,0.0038,0.0023,2012
Florida,PASCO,213573,0.5264,0.4601,0.0079,0.0056,2012
Florida,PINELLAS,457702,0.4659,0.5224,0.0073,0.0044,2012
Florida,POLK,248683,0.5291,0.4609,0.0058,0.0042,2012
Florida,PUTNAM,31324,0.617,0.3725,0.0046,0.006,2012
Florida,SANTA ROSA,76846,0.7572,0.2312,0.0079,0.0037,2012
Florida,SARASOTA,207480,0.5326,0.4584,0.0053,0.0037,2012
Florida,SEMINOLE,208620,0.527,0.4623,0.0077,0.003,2012
Florida,ST. JOHNS,114795,0.6839,0.3065,0.0065,0.003,2012
Florida,ST. LUCIE,123027,0.4568,0.5354,0.0042,0.0035,2012
Florida,SUMTER,60479,0.6721,0.3228,0.0027,0.0024,2012
Florida,SUWANNEE,17629,0.7188,0.2695,0.0056,0.0061,2012
Florida,TAYLOR,9120,0.6852,0.3031,0.0067,0.005,2012
Florida,UNION,5393,0.738,0.2483,0.005,0.0087,2012
Florida,VOLUSIA,234536,0.5009,0.4893,0.0058,0.004,2012
Florida,WAKULLA,14660,0.6337,0.353,0.0076,0.0057,2012
Florida,WALTON,28494,0.7542,0.2341,0.0072,0.0045,2012
Florida,WASHINGTON,10999,0.7308,0.2564,0.0051,0.0077,2012
Georgia,APPLING,7086,0.7385,0.2481,0.013,4.00E-04,2012
Georgia,ATKINSON,2902,0.6678,0.3205,0.0117,0,2012
Georgia,BACON,3931,0.7868,0.2012,0.0117,3.00E-04,2012
Georgia,BAKER,1589,0.494,0.4997,0.0063,0,2012
Georgia,BALDWIN,16238,0.4674,0.5224,0.0099,4.00E-04,2012
Georgia,BANKS,6195,0.8642,0.1259,0.0095,3.00E-04,2012
Georgia,BARROW,25199,0.7431,0.2392,0.0172,5.00E-04,2012
Georgia,BARTOW,35802,0.7507,0.2345,0.0142,6.00E-04,2012
Georgia,BEN HILL,5956,0.5702,0.4218,0.0074,7.00E-04,2012
Georgia,BERRIEN,6201,0.781,0.2053,0.0135,2.00E-04,2012
Georgia,BIBB,64718,0.3959,0.5962,0.0074,4.00E-04,2012
Georgia,BLECKLEY,4907,0.731,0.2586,0.0104,0,2012
Georgia,BRANTLEY,6002,0.8271,0.1564,0.0165,0,2012
Georgia,BROOKS,6742,0.5271,0.4654,0.0074,0,2012
Georgia,BRYAN,13453,0.7106,0.2756,0.0128,0.001,2012
Georgia,BULLOCH,24085,0.5885,0.3983,0.0125,7.00E-04,2012
Georgia,BURKE,9779,0.4398,0.5527,0.0074,1.00E-04,2012
Georgia,BUTTS,9381,0.6722,0.3164,0.0107,7.00E-04,2012
Georgia,CALHOUN,2188,0.4036,0.5932,0.0032,0,2012
Georgia,CAMDEN,17983,0.6308,0.3546,0.0146,0,2012
Georgia,CANDLER,3528,0.6644,0.3279,0.0077,0,2012
Georgia,CARROLL,41549,0.6806,0.3054,0.0136,4.00E-04,2012
Georgia,CATOOSA,23678,0.7542,0.2266,0.0183,9.00E-04,2012
Georgia,CHARLTON,3764,0.6714,0.318,0.0104,3.00E-04,2012
Georgia,CHATHAM,108628,0.4345,0.5546,0.0102,6.00E-04,2012
Georgia,CHATTAHOOCHEE,1490,0.4933,0.4893,0.0174,0,2012
Georgia,CHATTOOGA,7822,0.697,0.2853,0.0176,0,2012
Georgia,CHEROKEE,98220,0.779,0.202,0.0179,0.0011,2012
Georgia,CLARKE,40368,0.3422,0.63,0.0235,0.0043,2012
Georgia,CLAY,1402,0.383,0.6148,0.0021,0,2012
Georgia,CLAYTON,96067,0.1474,0.8481,0.0044,0,2012
Georgia,CLINCH,2472,0.6464,0.3447,0.0089,0,2012
Georgia,COBB,310116,0.5537,0.4293,0.0162,8.00E-04,2012
Georgia,COFFEE,14454,0.6398,0.3499,0.01,3.00E-04,2012
Georgia,COLQUITT,13328,0.6935,0.2981,0.0081,3.00E-04,2012
Georgia,COLUMBIA,58924,0.7088,0.2792,0.0119,2.00E-04,2012
Georgia,COOK,6033,0.6522,0.3385,0.0085,8.00E-04,2012
Georgia,COWETA,55555,0.7138,0.273,0.013,2.00E-04,2012
Georgia,CRAWFORD,5133,0.6561,0.3324,0.0113,2.00E-04,2012
Georgia,CRISP,7396,0.5654,0.4282,0.0064,0,2012
Georgia,DADE,6020,0.7427,0.2344,0.0224,5.00E-04,2012
Georgia,DAWSON,10244,0.8636,0.1211,0.0146,6.00E-04,2012
Georgia,DECATUR,10485,0.5555,0.4379,0.0066,1.00E-04,2012
Georgia,DEKALB,306263,0.2103,0.7778,0.0107,0.0012,2012
Georgia,DODGE,7733,0.6743,0.3158,0.01,0,2012
Georgia,DOOLY,4298,0.4618,0.5316,0.0065,0,2012
Georgia,DOUGHERTY,37919,0.3019,0.6935,0.0045,1.00E-04,2012
Georgia,DOUGLAS,55268,0.4748,0.5146,0.0102,4.00E-04,2012
Georgia,EARLY,5353,0.4777,0.5165,0.0058,0,2012
Georgia,ECHOLS,1102,0.8321,0.157,0.0109,0,2012
Georgia,EFFINGHAM,20813,0.7493,0.2377,0.0119,0.0011,2012
Georgia,ELBERT,8143,0.5967,0.3906,0.0126,0,2012
Georgia,EMANUEL,8083,0.631,0.3621,0.0068,1.00E-04,2012
Georgia,EVANS,3563,0.6365,0.3559,0.0076,0,2012
Georgia,FANNIN,10017,0.7844,0.2025,0.0127,5.00E-04,2012
Georgia,FAYETTE,58568,0.6501,0.337,0.0124,5.00E-04,2012
Georgia,FLOYD,32829,0.6925,0.2936,0.0139,0,2012
Georgia,FORSYTH,81731,0.8064,0.1783,0.0147,6.00E-04,2012
Georgia,FRANKLIN,7762,0.7877,0.1931,0.0188,4.00E-04,2012
Georgia,FULTON,397410,0.345,0.6428,0.0117,4.00E-04,2012
Georgia,GILMER,11018,0.8101,0.1777,0.0122,0,2012
Georgia,GLASCOCK,1333,0.8515,0.132,0.0165,0,2012
Georgia,GLYNN,33133,0.6306,0.3607,0.0085,3.00E-04,2012
Georgia,GORDON,16897,0.781,0.2036,0.0147,7.00E-04,2012
Georgia,GRADY,9396,0.6305,0.3639,0.0053,3.00E-04,2012
Georgia,GREENE,8323,0.6093,0.3846,0.0061,0,2012
Georgia,GWINNETT,296727,0.5387,0.4466,0.0139,8.00E-04,2012
Georgia,HABERSHAM,14642,0.8309,0.1572,0.0106,0.0014,2012
Georgia,HALL,61364,0.7738,0.2118,0.0138,7.00E-04,2012
Georgia,HANCOCK,4088,0.1881,0.8092,0.0027,0,2012
Georgia,HARALSON,10376,0.814,0.1724,0.0132,4.00E-04,2012
Georgia,HARRIS,15490,0.7229,0.2676,0.0094,2.00E-04,2012
Georgia,HART,9511,0.6852,0.3018,0.0122,8.00E-04,2012
Georgia,HEARD,4172,0.7574,0.2272,0.0146,7.00E-04,2012
Georgia,HENRY,91377,0.5119,0.4789,0.0089,3.00E-04,2012
Georgia,HOUSTON,58054,0.5971,0.391,0.011,9.00E-04,2012
Georgia,IRWIN,3709,0.6843,0.3076,0.0081,0,2012
Georgia,JACKSON,23704,0.8072,0.1788,0.0132,8.00E-04,2012
Georgia,JASPER,6031,0.6858,0.3059,0.0083,0,2012
Georgia,JEFF DAVIS,5336,0.7489,0.2389,0.0122,0,2012
Georgia,JEFFERSON,7298,0.4109,0.5839,0.0052,0,2012
Georgia,JENKINS,3390,0.5566,0.4389,0.0044,0,2012
Georgia,JOHNSON,3774,0.6465,0.3458,0.0072,5.00E-04,2012
Georgia,JONES,12105,0.6397,0.3531,0.0072,0,2012
Georgia,LAMAR,7592,0.6453,0.3427,0.012,0,2012
Georgia,LANIER,2972,0.6124,0.3748,0.0128,0,2012
Georgia,LAURENS,19603,0.6096,0.3833,0.0069,2.00E-04,2012
Georgia,LEE,13628,0.7568,0.2345,0.0081,6.00E-04,2012
Georgia,LIBERTY,16170,0.3442,0.6467,0.0091,1.00E-04,2012
Georgia,LINCOLN,4429,0.6338,0.3581,0.0075,7.00E-04,2012
Georgia,LONG,3802,0.6065,0.3793,0.0137,5.00E-04,2012
Georgia,LOWNDES,39137,0.5449,0.4464,0.0083,4.00E-04,2012
Georgia,LUMPKIN,10905,0.7929,0.1884,0.018,6.00E-04,2012
Georgia,MACON,4781,0.3232,0.6716,0.0052,0,2012
Georgia,MADISON,11104,0.7604,0.2246,0.0137,0.0014,2012
Georgia,MARION,3170,0.5467,0.4454,0.0079,0,2012
Georgia,MCDUFFIE,9592,0.5708,0.4216,0.0073,3.00E-04,2012
Georgia,MCINTOSH,6341,0.5376,0.4517,0.0107,0,2012
Georgia,MERIWETHER,9267,0.524,0.4674,0.0082,4.00E-04,2012
Georgia,MILLER,2775,0.6865,0.307,0.0065,0,2012
Georgia,MITCHELL,8275,0.5021,0.4932,0.0047,0,2012
Georgia,MONROE,12277,0.681,0.3083,0.0104,2.00E-04,2012
Georgia,MONTGOMERY,3832,0.6947,0.2962,0.0089,3.00E-04,2012
Georgia,MORGAN,9027,0.6853,0.305,0.0097,0,2012
Georgia,MURRAY,11217,0.7527,0.2266,0.0203,4.00E-04,2012
Georgia,MUSCOGEE,70604,0.3896,0.603,0.0069,5.00E-04,2012
Georgia,NEWTON,43233,0.4853,0.5054,0.0091,2.00E-04,2012
Georgia,OCONEE,17817,0.7351,0.2481,0.0162,6.00E-04,2012
Georgia,OGLETHORPE,6273,0.6777,0.3051,0.0151,0.0021,2012
Georgia,PAULDING,57399,0.7116,0.2757,0.0123,4.00E-04,2012
Georgia,PEACH,11514,0.4592,0.534,0.0068,1.00E-04,2012
Georgia,PICKENS,12680,0.8318,0.1558,0.0119,6.00E-04,2012
Georgia,PIERCE,6846,0.8278,0.1642,0.008,0,2012
Georgia,PIKE,8109,0.8223,0.1672,0.0104,1.00E-04,2012
Georgia,POLK,13608,0.721,0.2657,0.0129,5.00E-04,2012
Georgia,PULASKI,3682,0.6638,0.3311,0.0049,3.00E-04,2012
Georgia,PUTNAM,9222,0.6739,0.3173,0.0085,3.00E-04,2012
Georgia,QUITMAN,1128,0.4521,0.5426,0.0053,0,2012
Georgia,RABUN,7463,0.771,0.2089,0.0172,0.0029,2012
Georgia,RANDOLPH,3058,0.4156,0.5788,0.0056,0,2012
Georgia,RICHMOND,79020,0.3271,0.6651,0.0074,4.00E-04,2012
Georgia,ROCKDALE,38085,0.4127,0.5783,0.0087,4.00E-04,2012
Georgia,SCHLEY,1748,0.7357,0.2563,0.008,0,2012
Georgia,SCREVEN,6100,0.5389,0.4548,0.0064,0,2012
Georgia,SEMINOLE,3769,0.5956,0.3921,0.0122,0,2012
Georgia,SPALDING,25088,0.5943,0.3945,0.0108,3.00E-04,2012
Georgia,STEPHENS,9498,0.7603,0.2244,0.0144,9.00E-04,2012
Georgia,STEWART,2076,0.3589,0.6373,0.0039,0,2012
Georgia,SUMTER,11831,0.4546,0.5388,0.0066,0,2012
Georgia,TALBOT,3491,0.3443,0.6488,0.0069,0,2012
Georgia,TALIAFERRO,963,0.3354,0.6604,0.0042,0,2012
Georgia,TATTNALL,6667,0.7059,0.2845,0.0093,3.00E-04,2012
Georgia,TAYLOR,3538,0.5506,0.4443,0.0051,0,2012
Georgia,TELFAIR,4336,0.572,0.4163,0.0118,0,2012
Georgia,TERRELL,4398,0.417,0.5784,0.0045,0,2012
Georgia,THOMAS,18953,0.5886,0.4038,0.0073,3.00E-04,2012
Georgia,TIFT,13927,0.6595,0.3346,0.0059,0,2012
Georgia,TOOMBS,9344,0.6982,0.2939,0.0079,0,2012
Georgia,TOWNS,6211,0.7851,0.205,0.01,0,2012
Georgia,TREUTLEN,2750,0.6007,0.3905,0.0087,0,2012
Georgia,TROUP,25986,0.5841,0.4059,0.01,0,2012
Georgia,TURNER,3559,0.5698,0.4243,0.0059,0,2012
Georgia,TWIGGS,4202,0.4538,0.5402,0.0059,0,2012
Georgia,UNION,11079,0.7919,0.1931,0.0148,3.00E-04,2012
Georgia,UPSON,11263,0.6419,0.3515,0.0066,0,2012
Georgia,WALKER,21896,0.742,0.2409,0.0167,5.00E-04,2012
Georgia,WALTON,37612,0.772,0.2166,0.011,4.00E-04,2012
Georgia,WARE,11939,0.6651,0.3267,0.0082,0,2012
Georgia,WARREN,2526,0.3919,0.6053,0.0028,0,2012
Georgia,WASHINGTON,8808,0.4581,0.5352,0.0066,1.00E-04,2012
Georgia,WAYNE,10269,0.7359,0.2528,0.0108,5.00E-04,2012
Georgia,WEBSTER,1187,0.5063,0.4903,0.0034,0,2012
Georgia,WHEELER,2160,0.6324,0.3574,0.0102,0,2012
Georgia,WHITE,10488,0.8248,0.1593,0.0147,0.0011,2012
Georgia,WHITFIELD,26876,0.7183,0.2683,0.0129,6.00E-04,2012
Georgia,WILCOX,3129,0.6561,0.3388,0.0048,3.00E-04,2012
Georgia,WILKES,4761,0.5535,0.4384,0.0082,0,2012
Georgia,WILKINSON,4450,0.5047,0.4901,0.0052,0,2012
Georgia,WORTH,8419,0.6971,0.2954,0.0071,4.00E-04,2012
Hawaii,HAWAII,63454,0.2325,0.7442,0.0118,0.0115,2012
Hawaii,HONOLULU,296742,0.2981,0.6886,0.0076,0.0057,2012
Hawaii,KAUAI,25372,0.2413,0.7347,0.0107,0.0133,2012
Hawaii,MAUI,48653,0.2385,0.741,0.0116,0.0089,2012
Idaho,ADA,180562,0.5403,0.4272,0.019,0.0136,2012
Idaho,ADAMS,2061,0.6856,0.28,0.0136,0.0209,2012
Idaho,BANNOCK,35264,0.5958,0.3747,0.0125,0.017,2012
Idaho,BEAR LAKE,2822,0.882,0.107,0.0032,0.0078,2012
Idaho,BENEWAH,3885,0.6682,0.2996,0.0118,0.0203,2012
Idaho,BINGHAM,17606,0.7634,0.2171,0.0088,0.0107,2012
Idaho,BLAINE,10194,0.3864,0.5878,0.0164,0.0094,2012
Idaho,BOISE,3446,0.6628,0.3056,0.0183,0.0133,2012
Idaho,BONNER,18536,0.6132,0.3507,0.0174,0.0187,2012
Idaho,BONNEVILLE,43217,0.7468,0.2291,0.0124,0.0116,2012
Idaho,BOUNDARY,4544,0.6906,0.2696,0.0169,0.0229,2012
Idaho,BUTTE,1286,0.7784,0.2006,0.0062,0.0148,2012
Idaho,CAMAS,578,0.6955,0.2751,0.0121,0.0173,2012
Idaho,CANYON,66101,0.6712,0.3005,0.0143,0.0139,2012
Idaho,CARIBOU,3052,0.8545,0.1265,0.0069,0.0121,2012
Idaho,CASSIA,8396,0.8521,0.1308,0.0083,0.0088,2012
Idaho,CLARK,328,0.7165,0.2012,0.0488,0.0335,2012
Idaho,CLEARWATER,3696,0.6875,0.2792,0.0119,0.0214,2012
Idaho,CUSTER,2355,0.7406,0.2251,0.0106,0.0238,2012
Idaho,ELMORE,8003,0.6531,0.314,0.0155,0.0174,2012
Idaho,FRANKLIN,5600,0.9277,0.058,0.0073,0.007,2012
Idaho,FREMONT,5802,0.8457,0.1396,0.0059,0.0088,2012
Idaho,GEM,7491,0.709,0.2612,0.0124,0.0174,2012
Idaho,GOODING,5118,0.7222,0.2515,0.01,0.0164,2012
Idaho,IDAHO,7840,0.7552,0.2179,0.0097,0.0172,2012
Idaho,JEFFERSON,11381,0.8694,0.1145,0.0085,0.0076,2012
Idaho,JEROME,6681,0.7191,0.2543,0.0115,0.0151,2012
Idaho,KOOTENAI,59833,0.6582,0.3151,0.014,0.0127,2012
Idaho,LATAH,16767,0.4526,0.4954,0.027,0.025,2012
Idaho,LEMHI,4110,0.737,0.2336,0.01,0.0195,2012
Idaho,LEWIS,1615,0.7263,0.2452,0.0093,0.0192,2012
Idaho,LINCOLN,1663,0.6861,0.282,0.0102,0.0216,2012
Idaho,MADISON,14412,0.9329,0.0577,0.0058,0.0035,2012
Idaho,MINIDOKA,6973,0.7804,0.1993,0.0079,0.0123,2012
Idaho,NEZ PERCE,16850,0.5915,0.3828,0.0115,0.0141,2012
Idaho,ONEIDA,2089,0.8798,0.1039,0.0091,0.0072,2012
Idaho,OWYHEE,3724,0.7503,0.2237,0.0083,0.0177,2012
Idaho,PAYETTE,8495,0.7068,0.2673,0.0104,0.0155,2012
Idaho,POWER,2904,0.6439,0.3382,0.0072,0.0107,2012
Idaho,SHOSHONE,5148,0.5243,0.4423,0.0138,0.0196,2012
Idaho,TETON,4523,0.5434,0.4258,0.0148,0.0159,2012
Idaho,TWIN FALLS,28145,0.7025,0.2679,0.0124,0.0172,2012
Idaho,VALLEY,4919,0.5416,0.4259,0.0159,0.0167,2012
Idaho,WASHINGTON,4331,0.7222,0.2549,0.0083,0.0145,2012
Illinois,ADAMS,30607,0.667,0.3152,0.0123,0.0054,2012
Illinois,ALEXANDER,3501,0.4247,0.5613,0.0083,0.0057,2012
Illinois,BOND,7336,0.5582,0.4117,0.0204,0.0097,2012
Illinois,BOONE,21365,0.5194,0.4626,0.0132,0.0048,2012
Illinois,BROWN,2364,0.64,0.3329,0.0169,0.0102,2012
Illinois,BUREAU,16631,0.4909,0.4891,0.0136,0.0064,2012
Illinois,CALHOUN,2576,0.559,0.4193,0.0113,0.0105,2012
Illinois,CARROLL,7386,0.4813,0.4962,0.0158,0.0066,2012
Illinois,CASS,4862,0.5568,0.4223,0.0113,0.0097,2012
Illinois,CHAMPAIGN,78359,0.4506,0.5211,0.0165,0.0118,2012
