"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Illinois","19981103","N/A","JOHNSON","County","3,040","Fitzgerald, Peter G.","Challenger","1,411","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","121","1,629","R",".00","68.30","31.70","","",""
"Senate","Illinois","19981103","N/A","KANE","County","54,399","Fitzgerald, Peter G.","Challenger","31,631","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","2,895","22,768","R",".00","63.23","36.77","","",""
"Senate","Illinois","19981103","N/A","KANKAKEE","County","17,773","Fitzgerald, Peter G.","Challenger","11,506","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","490","6,267","R",".00","60.70","39.30","","",""
"Senate","Illinois","19981103","N/A","KENDALL","County","9,853","Fitzgerald, Peter G.","Challenger","4,757","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","488","5,096","R",".00","67.44","32.56","","",""
"Senate","Illinois","19981103","N/A","KNOX","County","10,613","Fitzgerald, Peter G.","Challenger","7,596","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","405","3,017","R",".00","58.28","41.72","","",""
"Senate","Illinois","19981103","N/A","LA SALLE","County","19,429","Fitzgerald, Peter G.","Challenger","14,584","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","816","4,845","R",".00","57.12","42.88","","",""
"Senate","Illinois","19981103","N/A","LAKE","County","85,249","Fitzgerald, Peter G.","Challenger","63,608","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","4,464","21,641","R",".00","57.27","42.73","","",""
"Senate","Illinois","19981103","N/A","LAWRENCE","County","2,567","Fitzgerald, Peter G.","Challenger","2,598","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","125","31","D",".00","49.70","50.30","","",""
"Senate","Illinois","19981103","N/A","LEE","County","7,107","Fitzgerald, Peter G.","Challenger","3,231","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","294","3,876","R",".00","68.75","31.25","","",""
"Senate","Illinois","19981103","N/A","LIVINGSTON","County","8,031","Fitzgerald, Peter G.","Challenger","3,361","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","260","4,670","R",".00","70.50","29.50","","",""
"Senate","Illinois","19981103","N/A","LOGAN","County","7,536","Fitzgerald, Peter G.","Challenger","2,652","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","189","4,884","R",".00","73.97","26.03","","",""
"Senate","Illinois","19981103","N/A","MACON","County","23,135","Fitzgerald, Peter G.","Challenger","15,165","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","935","7,970","R",".00","60.40","39.60","","",""
"Senate","Illinois","19981103","N/A","MACOUPIN","County","8,529","Fitzgerald, Peter G.","Challenger","6,131","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","386","2,398","R",".00","58.18","41.82","","",""
"Senate","Illinois","19981103","N/A","MADISON","County","41,958","Fitzgerald, Peter G.","Challenger","27,813","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","1,927","14,145","R",".00","60.14","39.86","","",""
"Senate","Illinois","19981103","N/A","MARION","County","6,756","Fitzgerald, Peter G.","Challenger","4,749","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","221","2,007","R",".00","58.72","41.28","","",""
"Senate","Illinois","19981103","N/A","MARSHALL","County","2,690","Fitzgerald, Peter G.","Challenger","1,519","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","128","1,171","R",".00","63.91","36.09","","",""
"Senate","Illinois","19981103","N/A","MASON","County","3,066","Fitzgerald, Peter G.","Challenger","1,947","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","92","1,119","R",".00","61.16","38.84","","",""
"Senate","Illinois","19981103","N/A","MASSAC","County","3,142","Fitzgerald, Peter G.","Challenger","2,100","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","90","1,042","R",".00","59.94","40.06","","",""
"Senate","Illinois","19981103","N/A","MCDONOUGH","County","6,356","Fitzgerald, Peter G.","Challenger","3,588","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","213","2,768","R",".00","63.92","36.08","","",""
