office,state,date,county,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem,year
Governor,Georgia,20021105,FLOYD,"12,710","Perdue, Sonny",Challenger,"8,187","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,575,"4,523",R,0,60.82,39.18,2002
Governor,Georgia,20021105,FORSYTH,"24,542","Perdue, Sonny",Challenger,"7,178","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,"1,047","17,364",R,0,77.37,22.63,2002
Governor,Georgia,20021105,FRANKLIN,"2,779","Perdue, Sonny",Challenger,"1,752","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,132,"1,027",R,0,61.33,38.67,2002
Governor,Georgia,20021105,FULTON,"70,446","Perdue, Sonny",Challenger,"125,885","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,"5,115","55,439",D,0,35.88,64.12,2002
Governor,Georgia,20021105,GILMER,"3,959","Perdue, Sonny",Challenger,"1,917","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,149,"2,042",R,0,67.38,32.62,2002
Governor,Georgia,20021105,GLASCOCK,449,"Perdue, Sonny",Challenger,203,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,7,246,R,0,68.87,31.13,2002
Governor,Georgia,20021105,GLYNN,"10,725","Perdue, Sonny",Challenger,"6,212","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,217,"4,513",R,0,63.32,36.68,2002
Governor,Georgia,20021105,GORDON,"6,074","Perdue, Sonny",Challenger,"3,468","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,258,"2,606",R,0,63.66,36.34,2002
Governor,Georgia,20021105,GRADY,"2,268","Perdue, Sonny",Challenger,"2,651","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,79,383,D,0,46.11,53.89,2002
Governor,Georgia,20021105,GREENE,"2,436","Perdue, Sonny",Challenger,"2,093","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,62,343,R,0,53.79,46.21,2002
Governor,Georgia,20021105,GWINNETT,"85,387","Perdue, Sonny",Challenger,"52,495","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,"5,040","32,892",R,0,61.93,38.07,2002
Governor,Georgia,20021105,HABERSHAM,"5,450","Perdue, Sonny",Challenger,"2,525","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,205,"2,925",R,0,68.34,31.66,2002
Governor,Georgia,20021105,HALL,"20,587","Perdue, Sonny",Challenger,"8,860","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,804,"11,727",R,0,69.91,30.09,2002
Governor,Georgia,20021105,HANCOCK,449,"Perdue, Sonny",Challenger,"1,761","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,30,"1,312",D,0,20.32,79.68,2002
Governor,Georgia,20021105,HARALSON,"4,502","Perdue, Sonny",Challenger,"2,458","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,225,"2,044",R,0,64.68,35.32,2002
Governor,Georgia,20021105,HARRIS,"4,021","Perdue, Sonny",Challenger,"2,724","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,96,"1,297",R,0,59.61,40.39,2002
Governor,Georgia,20021105,HART,"3,277","Perdue, Sonny",Challenger,"2,793","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,136,484,R,0,53.99,46.01,2002
Governor,Georgia,20021105,HEARD,"1,371","Perdue, Sonny",Challenger,"1,066","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,71,305,R,0,56.26,43.74,2002
Governor,Georgia,20021105,HENRY,"21,352","Perdue, Sonny",Challenger,"12,171","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,932,"9,181",R,0,63.69,36.31,2002
Governor,Georgia,20021105,HOUSTON,"20,311","Perdue, Sonny",Challenger,"9,564","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,358,"10,747",R,0,67.99,32.01,2002
Governor,Georgia,20021105,IRWIN,"1,539","Perdue, Sonny",Challenger,"1,043","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,28,496,R,0,59.6,40.4,2002
Governor,Georgia,20021105,JACKSON,"6,102","Perdue, Sonny",Challenger,"2,742","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,248,"3,360",R,0,69,31,2002
Governor,Georgia,20021105,JASPER,"1,817","Perdue, Sonny",Challenger,"1,185","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,71,632,R,0,60.53,39.47,2002
Governor,Georgia,20021105,JEFF DAVIS,"2,219","Perdue, Sonny",Challenger,"1,101","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,60,"1,118",R,0,66.84,33.16,2002
Governor,Georgia,20021105,JEFFERSON,"1,872","Perdue, Sonny",Challenger,"2,424","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,56,552,D,0,43.58,56.42,2002
Governor,Georgia,20021105,JENKINS,"1,130","Perdue, Sonny",Challenger,960,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,26,170,R,0,54.07,45.93,2002
Governor,Georgia,20021105,JOHNSON,"1,454","Perdue, Sonny",Challenger,693,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,30,761,R,0,67.72,32.28,2002
Governor,Georgia,20021105,JONES,"4,065","Perdue, Sonny",Challenger,"2,582","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,102,"1,483",R,0,61.16,38.84,2002
Governor,Georgia,20021105,LAMAR,"2,312","Perdue, Sonny",Challenger,"1,938","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,95,374,R,0,54.4,45.6,2002
Governor,Georgia,20021105,LANIER,685,"Perdue, Sonny",Challenger,643,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,24,42,R,0,51.58,48.42,2002
Governor,Georgia,20021105,LAURENS,"6,938","Perdue, Sonny",Challenger,"4,468","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,158,"2,470",R,0,60.83,39.17,2002
Governor,Georgia,20021105,LEE,"4,172","Perdue, Sonny",Challenger,"2,048","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,81,"2,124",R,0,67.07,32.93,2002
Governor,Georgia,20021105,LIBERTY,"2,934","Perdue, Sonny",Challenger,"4,230","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,139,"1,296",D,0,40.95,59.05,2002
Governor,Georgia,20021105,LINCOLN,"1,232","Perdue, Sonny",Challenger,"1,002","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,28,230,R,0,55.15,44.85,2002
Governor,Georgia,20021105,LONG,929,"Perdue, Sonny",Challenger,714,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,26,215,R,0,56.54,43.46,2002
Governor,Georgia,20021105,LOWNDES,"9,640","Perdue, Sonny",Challenger,"8,418","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,272,"1,222",R,0,53.38,46.62,2002
Governor,Georgia,20021105,LUMPKIN,"3,327","Perdue, Sonny",Challenger,"1,627","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,184,"1,700",R,0,67.16,32.84,2002
Governor,Georgia,20021105,MACON,"1,349","Perdue, Sonny",Challenger,"2,161","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,43,812,D,0,38.43,61.57,2002
Governor,Georgia,20021105,MADISON,"4,179","Perdue, Sonny",Challenger,"1,702","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,184,"2,477",R,0,71.06,28.94,2002
Governor,Georgia,20021105,MARION,908,"Perdue, Sonny",Challenger,971,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,39,63,D,0,48.32,51.68,2002
Governor,Georgia,20021105,MCDUFFIE,"2,899","Perdue, Sonny",Challenger,"2,173","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,69,726,R,0,57.16,42.84,2002
Governor,Georgia,20021105,MCINTOSH,"1,404","Perdue, Sonny",Challenger,"1,833","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,52,429,D,0,43.37,56.63,2002
Governor,Georgia,20021105,MERIWETHER,"2,551","Perdue, Sonny",Challenger,"2,789","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,99,238,D,0,47.77,52.23,2002
Governor,Georgia,20021105,MILLER,743,"Perdue, Sonny",Challenger,627,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,20,116,R,0,54.23,45.77,2002
Governor,Georgia,20021105,MITCHELL,"2,081","Perdue, Sonny",Challenger,"2,692","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,57,611,D,0,43.6,56.4,2002
Governor,Georgia,20021105,MONROE,"4,140","Perdue, Sonny",Challenger,"2,535","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,126,"1,605",R,0,62.02,37.98,2002
Governor,Georgia,20021105,MONTGOMERY,"1,419","Perdue, Sonny",Challenger,658,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,33,761,R,0,68.32,31.68,2002
Governor,Georgia,20021105,MORGAN,"2,880","Perdue, Sonny",Challenger,"1,827","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,110,"1,053",R,0,61.19,38.81,2002
Governor,Georgia,20021105,MURRAY,"3,912","Perdue, Sonny",Challenger,"2,153","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,201,"1,759",R,0,64.5,35.5,2002
Governor,Georgia,20021105,MUSCOGEE,"14,083","Perdue, Sonny",Challenger,"22,573","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,489,"8,490",D,0,38.42,61.58,2002
Governor,Georgia,20021105,NEWTON,"8,816","Perdue, Sonny",Challenger,"6,320","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,465,"2,496",R,0,58.25,41.75,2002
Governor,Georgia,20021105,OCONEE,"6,819","Perdue, Sonny",Challenger,"3,252","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,282,"3,567",R,0,67.71,32.29,2002
Governor,Georgia,20021105,OGLETHORPE,"2,002","Perdue, Sonny",Challenger,"1,270","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,117,732,R,0,61.19,38.81,2002
Governor,Georgia,20021105,PAULDING,"13,848","Perdue, Sonny",Challenger,"6,127","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,566,"7,721",R,0,69.33,30.67,2002
Governor,Georgia,20021105,PEACH,"3,027","Perdue, Sonny",Challenger,"2,525","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,78,502,R,0,54.52,45.48,2002
Governor,Georgia,20021105,PICKENS,"4,254","Perdue, Sonny",Challenger,"1,922","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,184,"2,332",R,0,68.88,31.12,2002
Governor,Georgia,20021105,PIERCE,"3,068","Perdue, Sonny",Challenger,963,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,37,"2,105",R,0,76.11,23.89,2002
Governor,Georgia,20021105,PIKE,"2,823","Perdue, Sonny",Challenger,"1,232","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,85,"1,591",R,0,69.62,30.38,2002
Governor,Georgia,20021105,POLK,"5,058","Perdue, Sonny",Challenger,"3,327","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,226,"1,731",R,0,60.32,39.68,2002
Governor,Georgia,20021105,PULASKI,"1,622","Perdue, Sonny",Challenger,818,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,23,804,R,0,66.48,33.52,2002
Governor,Georgia,20021105,PUTNAM,"3,077","Perdue, Sonny",Challenger,"2,012","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,92,"1,065",R,0,60.46,39.54,2002
Governor,Georgia,20021105,QUITMAN,147,"Perdue, Sonny",Challenger,407,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,21,260,D,0,26.53,73.47,2002
Governor,Georgia,20021105,RABUN,"2,530","Perdue, Sonny",Challenger,"1,895","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,100,635,R,0,57.18,42.82,2002
Governor,Georgia,20021105,RANDOLPH,725,"Perdue, Sonny",Challenger,"1,351","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,29,626,D,0,34.92,65.08,2002
Governor,Georgia,20021105,RICHMOND,"18,015","Perdue, Sonny",Challenger,"29,148","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,632,"11,133",D,0,38.2,61.8,2002
Governor,Georgia,20021105,ROCKDALE,"11,040","Perdue, Sonny",Challenger,"7,688","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,641,"3,352",R,0,58.95,41.05,2002
Governor,Georgia,20021105,SCHLEY,565,"Perdue, Sonny",Challenger,352,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,19,213,R,0,61.61,38.39,2002
Governor,Georgia,20021105,SCREVEN,"2,093","Perdue, Sonny",Challenger,"1,842","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,49,251,R,0,53.19,46.81,2002
Governor,Georgia,20021105,SEMINOLE,989,"Perdue, Sonny",Challenger,958,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,52,31,R,0,50.8,49.2,2002
Governor,Georgia,20021105,SPALDING,"7,718","Perdue, Sonny",Challenger,"4,759","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,238,"2,959",R,0,61.86,38.14,2002
Governor,Georgia,20021105,STEPHENS,"3,455","Perdue, Sonny",Challenger,"2,386","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,115,"1,069",R,0,59.15,40.85,2002
Governor,Georgia,20021105,STEWART,380,"Perdue, Sonny",Challenger,823,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,15,443,D,0,31.59,68.41,2002
Governor,Georgia,20021105,SUMTER,"3,249","Perdue, Sonny",Challenger,"4,153","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,120,904,D,0,43.89,56.11,2002
Governor,Georgia,20021105,TALBOT,635,"Perdue, Sonny",Challenger,"1,362","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,27,727,D,0,31.8,68.2,2002
Governor,Georgia,20021105,TALIAFERRO,172,"Perdue, Sonny",Challenger,384,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,5,212,D,0,30.94,69.06,2002
Governor,Georgia,20021105,TATTNALL,"2,888","Perdue, Sonny",Challenger,"1,639","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,55,"1,249",R,0,63.8,36.2,2002
Governor,Georgia,20021105,TAYLOR,"1,212","Perdue, Sonny",Challenger,"1,023","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,52,189,R,0,54.23,45.77,2002
Governor,Georgia,20021105,TELFAIR,"1,588","Perdue, Sonny",Challenger,"1,092","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,31,496,R,0,59.25,40.75,2002
Governor,Georgia,20021105,TERRELL,"1,217","Perdue, Sonny",Challenger,"1,464","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,18,247,D,0,45.39,54.61,2002
Governor,Georgia,20021105,THOMAS,"5,237","Perdue, Sonny",Challenger,"4,430","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,166,807,R,0,54.17,45.83,2002
Governor,Georgia,20021105,TIFT,"4,802","Perdue, Sonny",Challenger,"2,824","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,119,"1,978",R,0,62.97,37.03,2002
Governor,Georgia,20021105,TOOMBS,"4,219","Perdue, Sonny",Challenger,"1,863","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,92,"2,356",R,0,69.37,30.63,2002
Governor,Georgia,20021105,TOWNS,"1,818","Perdue, Sonny",Challenger,"1,350","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,65,468,R,0,57.39,42.61,2002
Governor,Georgia,20021105,TREUTLEN,931,"Perdue, Sonny",Challenger,622,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,24,309,R,0,59.95,40.05,2002
Governor,Georgia,20021105,TROUP,"7,743","Perdue, Sonny",Challenger,"4,853","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,196,"2,890",R,0,61.47,38.53,2002
Governor,Georgia,20021105,TURNER,"1,106","Perdue, Sonny",Challenger,831,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,21,275,R,0,57.1,42.9,2002
Governor,Georgia,20021105,TWIGGS,"1,407","Perdue, Sonny",Challenger,"1,466","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,57,59,D,0,48.97,51.03,2002
Governor,Georgia,20021105,UNION,"3,348","Perdue, Sonny",Challenger,"2,071","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,128,"1,277",R,0,61.78,38.22,2002
Governor,Georgia,20021105,UPSON,"3,849","Perdue, Sonny",Challenger,"2,790","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,106,"1,059",R,0,57.98,42.02,2002
Governor,Georgia,20021105,WALKER,"7,875","Perdue, Sonny",Challenger,"4,639","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,291,"3,236",R,0,62.93,37.07,2002
Governor,Georgia,20021105,WALTON,"10,612","Perdue, Sonny",Challenger,"4,841","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,446,"5,771",R,0,68.67,31.33,2002
Governor,Georgia,20021105,WARE,"5,010","Perdue, Sonny",Challenger,"2,415","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,87,"2,595",R,0,67.47,32.53,2002
Governor,Georgia,20021105,WARREN,689,"Perdue, Sonny",Challenger,912,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,26,223,D,0,43.04,56.96,2002
Governor,Georgia,20021105,WASHINGTON,"2,558","Perdue, Sonny",Challenger,"2,559","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,65,1,D,0,49.99,50.01,2002
Governor,Georgia,20021105,WAYNE,"3,992","Perdue, Sonny",Challenger,"2,304","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,93,"1,688",R,0,63.41,36.59,2002
Governor,Georgia,20021105,WEBSTER,363,"Perdue, Sonny",Challenger,373,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,8,10,D,0,49.32,50.68,2002
Governor,Georgia,20021105,WHEELER,802,"Perdue, Sonny",Challenger,550,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,6,252,R,0,59.32,40.68,2002
Governor,Georgia,20021105,WHITE,"3,806","Perdue, Sonny",Challenger,"2,036","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,138,"1,770",R,0,65.15,34.85,2002
Governor,Georgia,20021105,WHITFIELD,"11,363","Perdue, Sonny",Challenger,"4,675","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,341,"6,688",R,0,70.85,29.15,2002
Governor,Georgia,20021105,WILCOX,"1,248","Perdue, Sonny",Challenger,730,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,21,518,R,0,63.09,36.91,2002
Governor,Georgia,20021105,WILKES,"1,526","Perdue, Sonny",Challenger,"1,714","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,52,188,D,0,47.1,52.9,2002
Governor,Georgia,20021105,WILKINSON,"1,392","Perdue, Sonny",Challenger,"1,501","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,41,109,D,0,48.12,51.88,2002
Governor,Georgia,20021105,WORTH,"2,998","Perdue, Sonny",Challenger,"1,891","Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,78,"1,107",R,0,61.32,38.68,2002
Governor,Georgia,20021105,Votes Not Reported by County,23,"Perdue, Sonny",Challenger,8,"Barnes, Roy E.",Incumbent,N/A,N/A,N/A,N/A,1,15,R,0,74.19,25.81,2002
Governor,Hawaii,20021105,HAWAII,"25,530","Lingle, Linda",Challenger,"23,602","Hirono, Mazie K.",Challenger,N/A,N/A,N/A,N/A,836,"1,928",R,0,51.96,48.04,2002
Governor,Hawaii,20021105,HONOLULU,"141,315","Lingle, Linda",Challenger,"123,180","Hirono, Mazie K.",Challenger,N/A,N/A,N/A,N/A,"3,399","18,135",R,0,53.43,46.57,2002
Governor,Hawaii,20021105,KAUAI,"9,426","Lingle, Linda",Challenger,"13,352","Hirono, Mazie K.",Challenger,N/A,N/A,N/A,N/A,326,"3,926",D,0,41.38,58.62,2002
Governor,Hawaii,20021105,MAUI,"20,738","Lingle, Linda",Challenger,"19,513","Hirono, Mazie K.",Challenger,N/A,N/A,N/A,N/A,893,"1,225",R,0,51.52,48.48,2002
Governor,Kentucky,2003,ADAIR,"3,085","Fletcher, Ernest",Challenger,"1,574","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,511",R,0,66.22,33.78,2003
Governor,Kentucky,2003,ALLEN,"2,202","Fletcher, Ernest",Challenger,"1,186","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,016",R,0,64.99,35.01,2003
Governor,Kentucky,2003,ANDERSON,"4,052","Fletcher, Ernest",Challenger,"2,839","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,213",R,0,58.8,41.2,2003
Governor,Kentucky,2003,BALLARD,"1,433","Fletcher, Ernest",Challenger,"1,647","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,214,D,0,46.53,53.47,2003
Governor,Kentucky,2003,BARREN,"5,065","Fletcher, Ernest",Challenger,"3,895","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,170",R,0,56.53,43.47,2003
Governor,Kentucky,2003,BATH,"1,398","Fletcher, Ernest",Challenger,"1,887","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,489,D,0,42.56,57.44,2003
Governor,Kentucky,2003,BELL,"2,885","Fletcher, Ernest",Challenger,"2,379","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,506,R,0,54.81,45.19,2003
Governor,Kentucky,2003,BOONE,"14,399","Fletcher, Ernest",Challenger,"5,714","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"8,685",R,0,71.59,28.41,2003
Governor,Kentucky,2003,BOURBON,"2,941","Fletcher, Ernest",Challenger,"2,350","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,591,R,0,55.58,44.42,2003
Governor,Kentucky,2003,BOYD,"4,874","Fletcher, Ernest",Challenger,"6,596","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,722",D,0,42.49,57.51,2003
Governor,Kentucky,2003,BOYLE,"4,929","Fletcher, Ernest",Challenger,"3,408","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,521",R,0,59.12,40.88,2003
Governor,Kentucky,2003,BRACKEN,"1,139","Fletcher, Ernest",Challenger,"1,025","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,114,R,0,52.63,47.37,2003
Governor,Kentucky,2003,BREATHITT,"1,236","Fletcher, Ernest",Challenger,"2,583","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,347",D,0,32.36,67.64,2003
Governor,Kentucky,2003,BRECKINRIDGE,"3,007","Fletcher, Ernest",Challenger,"2,238","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,769,R,0,57.33,42.67,2003
Governor,Kentucky,2003,BULLITT,"9,127","Fletcher, Ernest",Challenger,"6,458","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"2,669",R,0,58.56,41.44,2003
Governor,Kentucky,2003,BUTLER,"2,294","Fletcher, Ernest",Challenger,932,"Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,362",R,0,71.11,28.89,2003
Governor,Kentucky,2003,CALDWELL,"2,181","Fletcher, Ernest",Challenger,"1,812","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,369,R,0,54.62,45.38,2003
Governor,Kentucky,2003,CALLOWAY,"4,792","Fletcher, Ernest",Challenger,"4,130","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,662,R,0,53.71,46.29,2003
Governor,Kentucky,2003,CAMPBELL,"13,154","Fletcher, Ernest",Challenger,"7,561","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"5,593",R,0,63.5,36.5,2003
Governor,Kentucky,2003,CARLISLE,"1,014","Fletcher, Ernest",Challenger,999,"Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,15,R,0,50.37,49.63,2003
Governor,Kentucky,2003,CARROLL,991,"Fletcher, Ernest",Challenger,"1,252","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,261,D,0,44.18,55.82,2003
Governor,Kentucky,2003,CARTER,"2,219","Fletcher, Ernest",Challenger,"3,387","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,168",D,0,39.58,60.42,2003
Governor,Kentucky,2003,CASEY,"2,958","Fletcher, Ernest",Challenger,977,"Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,981",R,0,75.17,24.83,2003
Governor,Kentucky,2003,CHRISTIAN,"5,921","Fletcher, Ernest",Challenger,"4,832","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,089",R,0,55.06,44.94,2003
Governor,Kentucky,2003,CLARK,"5,600","Fletcher, Ernest",Challenger,"4,151","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,449",R,0,57.43,42.57,2003
Governor,Kentucky,2003,CLAY,"3,092","Fletcher, Ernest",Challenger,"2,033","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,059",R,0,60.33,39.67,2003
Governor,Kentucky,2003,CLINTON,"1,935","Fletcher, Ernest",Challenger,608,"Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,327",R,0,76.09,23.91,2003
Governor,Kentucky,2003,CRITTENDEN,"1,633","Fletcher, Ernest",Challenger,"1,083","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,550,R,0,60.13,39.87,2003
Governor,Kentucky,2003,CUMBERLAND,"1,250","Fletcher, Ernest",Challenger,607,"Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,643,R,0,67.31,32.69,2003
Governor,Kentucky,2003,DAVIESS,"13,794","Fletcher, Ernest",Challenger,"12,503","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"1,291",R,0,52.45,47.55,2003
Governor,Kentucky,2003,EDMONSON,"1,927","Fletcher, Ernest",Challenger,"1,277","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,650,R,0,60.14,39.86,2003
Governor,Kentucky,2003,ELLIOTT,354,"Fletcher, Ernest",Challenger,"1,276","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,922,D,0,21.72,78.28,2003
Governor,Kentucky,2003,ESTILL,"2,176","Fletcher, Ernest",Challenger,"1,506","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,670,R,0,59.1,40.9,2003
Governor,Kentucky,2003,FAYETTE,"42,260","Fletcher, Ernest",Challenger,"35,598","Chandler, Ben",Challenger,N/A,N/A,N/A,N/A,N/A,"6,662",R,0,54.28,45.72,2003
