office,state,date,county,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third,third_votes,third_candidate,third_statust,other,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem,year
Senate,Wyoming,20081104,BIG HORN,"4,590","Enzi, Michael B.",Incumbent,682,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,6,"3,908",R,0,87.06,12.94,NA
Senate,Wyoming,20081104,CAMPBELL,"14,191","Enzi, Michael B.",Incumbent,"1,938","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,16,"12,253",R,0,87.98,12.02,NA
Senate,Wyoming,20081104,CARBON,"4,951","Enzi, Michael B.",Incumbent,"1,760","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,8,"3,191",R,0,73.77,26.23,NA
Senate,Wyoming,20081104,CONVERSE,"5,393","Enzi, Michael B.",Incumbent,990,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,2,"4,403",R,0,84.49,15.51,NA
Senate,Wyoming,20081104,CROOK,"3,202","Enzi, Michael B.",Incumbent,437,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,8,"2,765",R,0,87.99,12.01,NA
Senate,Wyoming,20081104,FREMONT,"12,927","Enzi, Michael B.",Incumbent,"4,212","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,15,"8,715",R,0,75.42,24.58,NA
Senate,Wyoming,20081104,GOSHEN,"4,603","Enzi, Michael B.",Incumbent,"1,210","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,2,"3,393",R,0,79.18,20.82,NA
Senate,Wyoming,20081104,HOT SPRINGS,"2,097","Enzi, Michael B.",Incumbent,423,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,3,"1,674",R,0,83.21,16.79,NA
Senate,Wyoming,20081104,JOHNSON,"3,733","Enzi, Michael B.",Incumbent,577,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,9,"3,156",R,0,86.61,13.39,NA
Senate,Wyoming,20081104,LARAMIE,"28,871","Enzi, Michael B.",Incumbent,"11,845","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,44,"17,026",R,0,70.91,29.09,NA
Senate,Wyoming,20081104,LINCOLN,"7,001","Enzi, Michael B.",Incumbent,"1,430","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,12,"5,571",R,0,83.04,16.96,NA
Senate,Wyoming,20081104,NATRONA,"24,724","Enzi, Michael B.",Incumbent,"7,848","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,34,"16,876",R,0,75.91,24.09,NA
Senate,Wyoming,20081104,NIOBRARA,"1,107","Enzi, Michael B.",Incumbent,177,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,N/A,930,R,0,86.21,13.79,NA
Senate,Wyoming,20081104,PARK,"12,105","Enzi, Michael B.",Incumbent,"2,645","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,16,"9,460",R,0,82.07,17.93,NA
Senate,Wyoming,20081104,PLATTE,"3,418","Enzi, Michael B.",Incumbent,"1,104","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,2,"2,314",R,0,75.59,24.41,NA
Senate,Wyoming,20081104,SHERIDAN,"11,674","Enzi, Michael B.",Incumbent,"3,105","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,6,"8,569",R,0,78.99,21.01,NA
Senate,Wyoming,20081104,SUBLETTE,"3,555","Enzi, Michael B.",Incumbent,680,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,9,"2,875",R,0,83.94,16.06,NA
Senate,Wyoming,20081104,SWEETWATER,"11,479","Enzi, Michael B.",Incumbent,"4,937","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,22,"6,542",R,0,69.93,30.07,NA
Senate,Wyoming,20081104,TETON,"6,348","Enzi, Michael B.",Incumbent,"5,423","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,18,925,R,0,53.93,46.07,NA
Senate,Wyoming,20081104,UINTA,"6,305","Enzi, Michael B.",Incumbent,"1,941","Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,6,"4,364",R,0,76.46,23.54,NA
Senate,Wyoming,20081104,WASHAKIE,"3,427","Enzi, Michael B.",Incumbent,602,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,4,"2,825",R,0,85.06,14.94,NA
Senate,Wyoming,20081104,WESTON,"2,864","Enzi, Michael B.",Incumbent,495,"Rothfuss, Chris",Challenger,N/A,N/A,N/A,N/A,2,"2,369",R,0,85.26,14.74,NA
Senate,Alabama,20081104,AUTAUGA,"17,941","Sessions, Jeff",Incumbent,"5,316","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,31,"12,625",R,0,77.14,22.86,NA
Senate,Alabama,20081104,BALDWIN,"63,685","Sessions, Jeff",Incumbent,"16,456","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,132,"47,229",R,0,79.47,20.53,NA
Senate,Alabama,20081104,BARBOUR,"5,772","Sessions, Jeff",Incumbent,"5,435","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,20,337,R,0,51.5,48.5,NA
Senate,Alabama,20081104,BIBB,"6,276","Sessions, Jeff",Incumbent,"2,267","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,5,"4,009",R,0,73.46,26.54,NA
Senate,Alabama,20081104,BLOUNT,"20,286","Sessions, Jeff",Incumbent,"3,558","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,46,"16,728",R,0,85.08,14.92,NA
Senate,Alabama,20081104,BULLOCK,"1,466","Sessions, Jeff",Incumbent,"3,734","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,3,"2,268",D,0,28.19,71.81,NA
Senate,Alabama,20081104,BUTLER,"5,600","Sessions, Jeff",Incumbent,"3,895","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,9,"1,705",R,0,58.98,41.02,NA
Senate,Alabama,20081104,CALHOUN,"32,461","Sessions, Jeff",Incumbent,"15,733","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,64,"16,728",R,0,67.35,32.65,NA
Senate,Alabama,20081104,CHAMBERS,"7,759","Sessions, Jeff",Incumbent,"6,683","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,9,"1,076",R,0,53.73,46.27,NA
Senate,Alabama,20081104,CHEROKEE,"6,820","Sessions, Jeff",Incumbent,"2,616","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,13,"4,204",R,0,72.28,27.72,NA
Senate,Alabama,20081104,CHILTON,"13,733","Sessions, Jeff",Incumbent,"3,698","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,30,"10,035",R,0,78.78,21.22,NA
Senate,Alabama,20081104,CHOCTAW,"4,103","Sessions, Jeff",Incumbent,"3,530","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,2,573,R,0,53.75,46.25,NA
Senate,Alabama,20081104,CLARKE,"7,532","Sessions, Jeff",Incumbent,"5,605","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,7,"1,927",R,0,57.33,42.67,NA
Senate,Alabama,20081104,CLAY,"4,827","Sessions, Jeff",Incumbent,"1,780","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,2,"3,047",R,0,73.06,26.94,NA
Senate,Alabama,20081104,CLEBURNE,"4,823","Sessions, Jeff",Incumbent,"1,326","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,12,"3,497",R,0,78.44,21.56,NA
Senate,Alabama,20081104,COFFEE,"15,109","Sessions, Jeff",Incumbent,"4,616","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,33,"10,493",R,0,76.6,23.4,NA
Senate,Alabama,20081104,COLBERT,"14,864","Sessions, Jeff",Incumbent,"9,297","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,21,"5,567",R,0,61.52,38.48,NA
Senate,Alabama,20081104,CONECUH,"3,519","Sessions, Jeff",Incumbent,"3,234","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,7,285,R,0,52.11,47.89,NA
Senate,Alabama,20081104,COOSA,"3,250","Sessions, Jeff",Incumbent,"2,169","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,6,"1,081",R,0,59.97,40.03,NA
Senate,Alabama,20081104,COVINGTON,"12,413","Sessions, Jeff",Incumbent,"2,979","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,19,"9,434",R,0,80.65,19.35,NA
Senate,Alabama,20081104,CRENSHAW,"4,319","Sessions, Jeff",Incumbent,"1,809","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,3,"2,510",R,0,70.48,29.52,NA
Senate,Alabama,20081104,CULLMAN,"28,704","Sessions, Jeff",Incumbent,"6,112","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,66,"22,592",R,0,82.44,17.56,NA
Senate,Alabama,20081104,DALE,"14,026","Sessions, Jeff",Incumbent,"4,843","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,25,"9,183",R,0,74.33,25.67,NA
Senate,Alabama,20081104,DALLAS,"7,281","Sessions, Jeff",Incumbent,"13,168","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,11,"5,887",D,0,35.61,64.39,NA
Senate,Alabama,20081104,DEKALB,"17,777","Sessions, Jeff",Incumbent,"5,565","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,15,"12,212",R,0,76.16,23.84,NA
Senate,Alabama,20081104,ELMORE,"26,458","Sessions, Jeff",Incumbent,"7,283","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,38,"19,175",R,0,78.41,21.59,NA
Senate,Alabama,20081104,ESCAMBIA,"9,446","Sessions, Jeff",Incumbent,"4,816","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,17,"4,630",R,0,66.23,33.77,NA
Senate,Alabama,20081104,ETOWAH,"30,128","Sessions, Jeff",Incumbent,"13,925","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,64,"16,203",R,0,68.39,31.61,NA
Senate,Alabama,20081104,FAYETTE,"5,700","Sessions, Jeff",Incumbent,"2,090","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,N/A,"3,610",R,0,73.17,26.83,NA
Senate,Alabama,20081104,FRANKLIN,"8,091","Sessions, Jeff",Incumbent,"3,248","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,12,"4,843",R,0,71.36,28.64,NA
Senate,Alabama,20081104,GENEVA,"9,441","Sessions, Jeff",Incumbent,"1,960","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,22,"7,481",R,0,82.81,17.19,NA
Senate,Alabama,20081104,GREENE,994,"Sessions, Jeff",Incumbent,"4,172","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,2,"3,178",D,0,19.24,80.76,NA
Senate,Alabama,20081104,HALE,"3,286","Sessions, Jeff",Incumbent,"4,678","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,12,"1,392",D,0,41.26,58.74,NA
Senate,Alabama,20081104,HENRY,"5,543","Sessions, Jeff",Incumbent,"2,840","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,13,"2,703",R,0,66.12,33.88,NA
Senate,Alabama,20081104,HOUSTON,"29,686","Sessions, Jeff",Incumbent,"11,192","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,70,"18,494",R,0,72.62,27.38,NA
Senate,Alabama,20081104,JACKSON,"13,838","Sessions, Jeff",Incumbent,"6,060","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,36,"7,778",R,0,69.54,30.46,NA
Senate,Alabama,20081104,JEFFERSON,"159,091","Sessions, Jeff",Incumbent,"154,495","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,215,"4,596",R,0,50.73,49.27,NA
Senate,Alabama,20081104,LAMAR,"4,955","Sessions, Jeff",Incumbent,"1,784","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,N/A,"3,171",R,0,73.53,26.47,NA
Senate,Alabama,20081104,LAUDERDALE,"25,249","Sessions, Jeff",Incumbent,"12,012","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,82,"13,237",R,0,67.76,32.24,NA
Senate,Alabama,20081104,LAWRENCE,"9,315","Sessions, Jeff",Incumbent,"4,936","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,31,"4,379",R,0,65.36,34.64,NA
Senate,Alabama,20081104,LEE,"33,168","Sessions, Jeff",Incumbent,"19,806","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,118,"13,362",R,0,62.61,37.39,NA
Senate,Alabama,20081104,LIMESTONE,"24,567","Sessions, Jeff",Incumbent,"8,198","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,69,"16,369",R,0,74.98,25.02,NA
Senate,Alabama,20081104,LOWNDES,"2,009","Sessions, Jeff",Incumbent,"4,993","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,6,"2,984",D,0,28.69,71.31,NA
Senate,Alabama,20081104,MACON,"1,876","Sessions, Jeff",Incumbent,"8,745","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,4,"6,869",D,0,17.66,82.34,NA
Senate,Alabama,20081104,MADISON,"97,185","Sessions, Jeff",Incumbent,"52,363","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,196,"44,822",R,0,64.99,35.01,NA
Senate,Alabama,20081104,MARENGO,"5,613","Sessions, Jeff",Incumbent,"5,528","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,9,85,R,0,50.38,49.62,NA
Senate,Alabama,20081104,MARION,"9,200","Sessions, Jeff",Incumbent,"2,817","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,20,"6,383",R,0,76.56,23.44,NA
Senate,Alabama,20081104,MARSHALL,"26,752","Sessions, Jeff",Incumbent,"5,754","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,53,"20,998",R,0,82.3,17.7,NA
Senate,Alabama,20081104,MOBILE,"102,043","Sessions, Jeff",Incumbent,"77,292","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,81,"24,751",R,0,56.9,43.1,NA
Senate,Alabama,20081104,MONROE,"6,457","Sessions, Jeff",Incumbent,"4,626","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,12,"1,831",R,0,58.26,41.74,NA
Senate,Alabama,20081104,MONTGOMERY,"45,962","Sessions, Jeff",Incumbent,"56,956","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,70,"10,994",D,0,44.66,55.34,NA
Senate,Alabama,20081104,MORGAN,"37,987","Sessions, Jeff",Incumbent,"11,630","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,74,"26,357",R,0,76.56,23.44,NA
Senate,Alabama,20081104,PERRY,"1,808","Sessions, Jeff",Incumbent,"4,223","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,4,"2,415",D,0,29.98,70.02,NA
Senate,Alabama,20081104,PICKENS,"5,387","Sessions, Jeff",Incumbent,"4,415","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,4,972,R,0,54.96,45.04,NA
Senate,Alabama,20081104,PIKE,"8,298","Sessions, Jeff",Incumbent,"5,363","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,9,"2,935",R,0,60.74,39.26,NA
Senate,Alabama,20081104,RANDOLPH,"6,684","Sessions, Jeff",Incumbent,"3,116","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,7,"3,568",R,0,68.2,31.8,NA
Senate,Alabama,20081104,RUSSELL,"8,263","Sessions, Jeff",Incumbent,"9,901","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,44,"1,638",D,0,45.49,54.51,NA
Senate,Alabama,20081104,SHELBY,"71,691","Sessions, Jeff",Incumbent,"17,609","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,168,"54,082",R,0,80.28,19.72,NA
Senate,Alabama,20081104,ST. CLAIR,"27,538","Sessions, Jeff",Incumbent,"6,001","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,55,"21,537",R,0,82.11,17.89,NA
Senate,Alabama,20081104,SUMTER,"1,823","Sessions, Jeff",Incumbent,"5,042","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,2,"3,219",D,0,26.55,73.45,NA
Senate,Alabama,20081104,TALLADEGA,"20,184","Sessions, Jeff",Incumbent,"13,449","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,56,"6,735",R,0,60.01,39.99,NA
Senate,Alabama,20081104,TALLAPOOSA,"12,997","Sessions, Jeff",Incumbent,"5,806","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,28,"7,191",R,0,69.12,30.88,NA
Senate,Alabama,20081104,TUSCALOOSA,"46,642","Sessions, Jeff",Incumbent,"30,663","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,72,"15,979",R,0,60.34,39.66,NA
Senate,Alabama,20081104,WALKER,"20,021","Sessions, Jeff",Incumbent,"8,177","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,24,"11,844",R,0,71,29,NA
Senate,Alabama,20081104,WASHINGTON,"5,587","Sessions, Jeff",Incumbent,"2,990","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,8,"2,597",R,0,65.14,34.86,NA
Senate,Alabama,20081104,WILCOX,"1,983","Sessions, Jeff",Incumbent,"4,309","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,1,"2,326",D,0,31.52,68.48,NA
Senate,Alabama,20081104,WINSTON,"8,091","Sessions, Jeff",Incumbent,"1,704","Figures, Vivian Davis",Challenger,N/A,N/A,N/A,N/A,18,"6,387",R,0,82.6,17.4,NA
Senate,Arkansas,20081104,ARKANSAS,N/A,N/A,N/A,"5,814","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,795,"5,019",D,0,0,100,NA
Senate,Arkansas,20081104,ASHLEY,N/A,N/A,N/A,"6,759","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,200","5,559",D,0,0,100,NA
Senate,Arkansas,20081104,BAXTER,N/A,N/A,N/A,"12,288","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"5,892","6,396",D,0,0,100,NA
Senate,Arkansas,20081104,BENTON,N/A,N/A,N/A,"48,459","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"20,429","28,030",D,0,0,100,NA
Senate,Arkansas,20081104,BOONE,N/A,N/A,N/A,"9,583","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"4,112","5,471",D,0,0,100,NA
Senate,Arkansas,20081104,BRADLEY,N/A,N/A,N/A,"3,381","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,412,"2,969",D,0,0,100,NA
Senate,Arkansas,20081104,CALHOUN,N/A,N/A,N/A,"1,747","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,334,"1,413",D,0,0,100,NA
Senate,Arkansas,20081104,CARROLL,N/A,N/A,N/A,"7,355","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"2,720","4,635",D,0,0,100,NA
Senate,Arkansas,20081104,CHICOT,N/A,N/A,N/A,"4,553","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,531,"4,022",D,0,0,100,NA
Senate,Arkansas,20081104,CLARK,N/A,N/A,N/A,"7,268","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,342","5,926",D,0,0,100,NA
Senate,Arkansas,20081104,CLAY,N/A,N/A,N/A,"4,296","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,849,"3,447",D,0,0,100,NA
Senate,Arkansas,20081104,CLEBURNE,N/A,N/A,N/A,"7,266","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"2,572","4,694",D,0,0,100,NA
Senate,Arkansas,20081104,CLEVELAND,N/A,N/A,N/A,"2,788","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,513,"2,275",D,0,0,100,NA
Senate,Arkansas,20081104,COLUMBIA,N/A,N/A,N/A,"6,726","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,653","5,073",D,0,0,100,NA
Senate,Arkansas,20081104,CONWAY,N/A,N/A,N/A,"6,430","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,360","5,070",D,0,0,100,NA
Senate,Arkansas,20081104,CRAIGHEAD,N/A,N/A,N/A,"24,192","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"5,167","19,025",D,0,0,100,NA
Senate,Arkansas,20081104,CRAWFORD,N/A,N/A,N/A,"14,791","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"4,393","10,398",D,0,0,100,NA
Senate,Arkansas,20081104,CRITTENDEN,N/A,N/A,N/A,"13,895","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"2,526","11,369",D,0,0,100,NA
Senate,Arkansas,20081104,CROSS,N/A,N/A,N/A,"5,565","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,118","4,447",D,0,0,100,NA
Senate,Arkansas,20081104,DALLAS,N/A,N/A,N/A,"2,797","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,375,"2,422",D,0,0,100,NA
Senate,Arkansas,20081104,DESHA,N/A,N/A,N/A,"3,972","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,387,"3,585",D,0,0,100,NA
Senate,Arkansas,20081104,DREW,N/A,N/A,N/A,"5,388","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,757,"4,631",D,0,0,100,NA
Senate,Arkansas,20081104,FAULKNER,N/A,N/A,N/A,"28,582","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"8,945","19,637",D,0,0,100,NA
Senate,Arkansas,20081104,FRANKLIN,N/A,N/A,N/A,"5,014","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,141","3,873",D,0,0,100,NA
Senate,Arkansas,20081104,FULTON,N/A,N/A,N/A,"3,252","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,936,"2,316",D,0,0,100,NA
Senate,Arkansas,20081104,GARLAND,N/A,N/A,N/A,"31,793","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"9,396","22,397",D,0,0,100,NA
Senate,Arkansas,20081104,GRANT,N/A,N/A,N/A,"5,160","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,268","3,892",D,0,0,100,NA
Senate,Arkansas,20081104,GREENE,N/A,N/A,N/A,"9,909","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"2,700","7,209",D,0,0,100,NA
Senate,Arkansas,20081104,HEMPSTEAD,N/A,N/A,N/A,"5,949","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,917,"5,032",D,0,0,100,NA
Senate,Arkansas,20081104,HOT SPRING,N/A,N/A,N/A,"9,560","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,996","7,564",D,0,0,100,NA
Senate,Arkansas,20081104,HOWARD,N/A,N/A,N/A,"4,039","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,544,"3,495",D,0,0,100,NA
Senate,Arkansas,20081104,INDEPENDENCE,N/A,N/A,N/A,"9,609","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,934","7,675",D,0,0,100,NA
Senate,Arkansas,20081104,IZARD,N/A,N/A,N/A,"3,647","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,205","2,442",D,0,0,100,NA
Senate,Arkansas,20081104,JACKSON,N/A,N/A,N/A,"4,410","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,747,"3,663",D,0,0,100,NA
Senate,Arkansas,20081104,JEFFERSON,N/A,N/A,N/A,"25,368","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"2,871","22,497",D,0,0,100,NA
Senate,Arkansas,20081104,JOHNSON,N/A,N/A,N/A,"6,118","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,531","4,587",D,0,0,100,NA
Senate,Arkansas,20081104,LAFAYETTE,N/A,N/A,N/A,"2,190","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,452,"1,738",D,0,0,100,NA
Senate,Arkansas,20081104,LAWRENCE,N/A,N/A,N/A,"4,803","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,842,"3,961",D,0,0,100,NA
Senate,Arkansas,20081104,LEE,N/A,N/A,N/A,"3,364","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,289,"3,075",D,0,0,100,NA
Senate,Arkansas,20081104,LINCOLN,N/A,N/A,N/A,"3,638","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,565,"3,073",D,0,0,100,NA
Senate,Arkansas,20081104,LITTLE RIVER,N/A,N/A,N/A,"4,048","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,671,"3,377",D,0,0,100,NA
Senate,Arkansas,20081104,LOGAN,N/A,N/A,N/A,"6,422","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,287","5,135",D,0,0,100,NA
Senate,Arkansas,20081104,LONOKE,N/A,N/A,N/A,"16,668","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"5,658","11,010",D,0,0,100,NA
Senate,Arkansas,20081104,MADISON,N/A,N/A,N/A,"4,688","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,202","3,486",D,0,0,100,NA
Senate,Arkansas,20081104,MARION,N/A,N/A,N/A,"4,254","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,283","2,971",D,0,0,100,NA
Senate,Arkansas,20081104,MILLER,N/A,N/A,N/A,"10,203","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"3,247","6,956",D,0,0,100,NA
Senate,Arkansas,20081104,MISSISSIPPI,N/A,N/A,N/A,"10,415","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,971","8,444",D,0,0,100,NA
Senate,Arkansas,20081104,MONROE,N/A,N/A,N/A,"2,909","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,358,"2,551",D,0,0,100,NA
Senate,Arkansas,20081104,MONTGOMERY,N/A,N/A,N/A,"2,698","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,716,"1,982",D,0,0,100,NA
Senate,Arkansas,20081104,NEVADA,N/A,N/A,N/A,"2,995","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,400,"2,595",D,0,0,100,NA
Senate,Arkansas,20081104,NEWTON,N/A,N/A,N/A,"2,631","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,950,"1,681",D,0,0,100,NA
Senate,Arkansas,20081104,OUACHITA,N/A,N/A,N/A,"7,984","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,325","6,659",D,0,0,100,NA
Senate,Arkansas,20081104,PERRY,N/A,N/A,N/A,"3,090","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,974,"2,116",D,0,0,100,NA
Senate,Arkansas,20081104,PHILLIPS,N/A,N/A,N/A,"7,592","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,930,"6,662",D,0,0,100,NA
Senate,Arkansas,20081104,PIKE,N/A,N/A,N/A,"3,143","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,704,"2,439",D,0,0,100,NA
Senate,Arkansas,20081104,POINSETT,N/A,N/A,N/A,"6,458","Pryor, Mark",Incumbent,N/A,N/A,N/A,N/A,"1,222","5,236",D,0,0,100,NA
