"state","area","total_votes","rep_votes","dem_votes","third_votes","other_votes","year","total_pop","white","black","asian","latino","other","pct_white","pct_black","pct_asian","pct_latino","pct_other","state_county","pct_white_1990"
"Montana","YELLOWSTONE",66286,0.6171,0.3639,0,0.0191,2004,153692,134295,1071,1132,7938,9256,0.873793041,0.006968482,0.00736538,0.051648752,0.060224345,"Montana YELLOWSTONE",0.951524877
"Montana","YELLOWSTONE",64675,0.59798995,0.32650947,0.0755005800000001,NA,2016,153692,134295,1071,1132,7938,9256,0.873793041,0.006968482,0.00736538,0.051648752,0.060224345,"Montana YELLOWSTONE",0.951524877
"Montana","YELLOWSTONE",55893,0.4717,0.4114,0.1098,0.0071,1996,153692,134295,1071,1132,7938,9256,0.873793041,0.006968482,0.00736538,0.051648752,0.060224345,"Montana YELLOWSTONE",0.951524877
"Montana","YELLOWSTONE",57499,0.59,0.3543,0.0373,0.0185,2000,153692,134295,1071,1132,7938,9256,0.873793041,0.006968482,0.00736538,0.051648752,0.060224345,"Montana YELLOWSTONE",0.951524877
"Nebraska","ADAMS",13110,0.4841,0.2628,0.2497,0.0035,1992,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ADAMS",12438,0.6562,0.2963,0.0379,0.0095,2000,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ADAMS",13172,0.698830853,0.248405709,0.0527634379999999,NA,2016,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ADAMS",12670,0.6564,0.3206,0.0142,0.0088,2012,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ADAMS",13286,0.6949,0.2853,0,0.0197,2004,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ADAMS",13210,0.6247,0.3547,0,0.0207,2008,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ADAMS",12496,0.5541,0.3149,0.1211,0.0099,1996,31442,27567,303,389,2703,480,0.876757204,0.009636792,0.012371987,0.085967814,0.015266204,"Nebraska ADAMS",0.981738397
"Nebraska","ANTELOPE",3220,0.84378882,0.118322981,0.0378881989999999,NA,2016,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ANTELOPE",3368,0.7607,0.2013,0.0249,0.0131,2000,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ANTELOPE",3776,0.5241,0.1721,0.3003,0.0034,1992,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ANTELOPE",3424,0.8064,0.179,0,0.0146,2004,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ANTELOPE",3232,0.8032,0.1767,0.0121,0.008,2012,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ANTELOPE",3185,0.7482,0.2377,0,0.0141,2008,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ANTELOPE",3370,0.595,0.2623,0.1356,0.0071,1996,6486,6214,8,18,186,60,0.958063521,0.001233426,0.002775208,0.028677151,0.009250694,"Nebraska ANTELOPE",0.995605775
"Nebraska","ARTHUR",262,0.8664,0.1145,0.0153,0.0038,2012,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","ARTHUR",263,0.8251,0.1483,0,0.0266,2008,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","ARTHUR",266,0.9023,0.0902,0,0.0075,2004,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","ARTHUR",263,0.5627,0.0684,0.3688,0,1992,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","ARTHUR",272,0.864,0.0956,0.0221,0.0184,2000,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","ARTHUR",263,0.901140684,0.060836502,0.038022814,NA,2016,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","ARTHUR",258,0.7248,0.0969,0.1783,0,1996,448,443,0,0,0,5,0.988839286,0,0,0,0.011160714,"Nebraska ARTHUR",0.993506494
"Nebraska","BANNER",411,0.8418,0.1338,0.0146,0.0097,2012,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BANNER",416,0.8365,0.149,0,0.0144,2008,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BANNER",437,0.8673,0.1281,0,0.0046,2004,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BANNER",480,0.5917,0.1417,0.2667,0,1992,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BANNER",462,0.8442,0.1407,0.0043,0.0108,2000,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BANNER",390,0.91025641,0.046153846,0.0435897439999999,NA,2016,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BANNER",406,0.7611,0.1527,0.0739,0.0123,1996,820,767,10,1,31,11,0.935365854,0.012195122,0.001219512,0.037804878,0.013414634,"Nebraska BANNER",0.976525822
"Nebraska","BLAINE",313,0.872204473,0.095846645,0.0319488819999999,NA,2016,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BLAINE",349,0.8567,0.1232,0.0143,0.0057,2000,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BLAINE",316,0.8418,0.1361,0,0.0222,2008,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BLAINE",453,0.5651,0.1413,0.287,0.0066,1992,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BLAINE",378,0.7513,0.1402,0.1032,0.0053,1996,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BLAINE",339,0.8879,0.1121,0,0,2004,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BLAINE",303,0.8845,0.0957,0.0132,0.0066,2012,551,544,0,2,0,5,0.987295826,0,0.003629764,0,0.00907441,"Nebraska BLAINE",0.994074074
"Nebraska","BOONE",3162,0.5022,0.191,0.3023,0.0044,1992,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOONE",2941,0.5763,0.2741,0.1442,0.0054,1996,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOONE",2867,0.801883502,0.144401814,0.053714684,NA,2016,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOONE",2836,0.72,0.2616,0,0.0183,2008,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOONE",2806,0.7619,0.2192,0.011,0.0078,2012,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOONE",2862,0.7673,0.2009,0.0227,0.0091,2000,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOONE",2895,0.7976,0.1886,0,0.0138,2004,5373,5256,7,8,91,11,0.978224456,0.00130281,0.001488926,0.016936535,0.002047273,"Nebraska BOONE",0.997150142
"Nebraska","BOX BUTTE",5670,0.3877,0.3413,0.266,0.0051,1992,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOX BUTTE",4979,0.5889,0.3788,0,0.0323,2008,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOX BUTTE",4761,0.745641672,0.200168032,0.054190296,NA,2016,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOX BUTTE",4705,0.6098,0.3596,0.0204,0.0102,2012,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOX BUTTE",4975,0.4941,0.3582,0.1397,0.008,1996,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOX BUTTE",5152,0.6592,0.3216,0,0.0192,2004,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOX BUTTE",5089,0.6304,0.3172,0.0399,0.0126,2000,11310,9370,13,35,1314,578,0.82847038,0.001149425,0.003094607,0.116180371,0.051105217,"Nebraska BOX BUTTE",0.95209444
"Nebraska","BOYD",1110,0.7559,0.2252,0,0.0189,2008,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BOYD",1342,0.5797,0.2772,0.1349,0.0082,1996,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BOYD",1242,0.7496,0.2134,0.0201,0.0169,2000,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BOYD",1148,0.7936,0.1986,0,0.0078,2004,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BOYD",1571,0.4736,0.2247,0.2979,0.0038,1992,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BOYD",1071,0.8151,0.1755,0.0047,0.0047,2012,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BOYD",1142,0.856392294,0.112084063,0.0315236429999999,NA,2016,2039,1974,17,0,10,38,0.968121628,0.00833742,0,0.004904365,0.018636587,"Nebraska BOYD",0.991181658
"Nebraska","BROWN",1567,0.7709,0.1985,0,0.0306,2008,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BROWN",1684,0.8165,0.1485,0.0214,0.0137,2000,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BROWN",1555,0.8373,0.1441,0.0109,0.0077,2012,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BROWN",1579,0.873970868,0.09689677,0.029132362,NA,2016,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BROWN",1846,0.5412,0.1685,0.2844,0.006,1992,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BROWN",1733,0.8229,0.1546,0,0.0225,2004,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BROWN",1766,0.6257,0.2033,0.1636,0.0074,1996,3078,2987,1,6,16,68,0.970435348,0.000324886,0.001949318,0.005198181,0.022092268,"Nebraska BROWN",0.994257588
"Nebraska","BUFFALO",15856,0.6309,0.2697,0.0936,0.0057,1996,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BUFFALO",19293,0.6788,0.3041,0,0.0171,2008,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BUFFALO",19453,0.6976,0.2758,0.0183,0.0083,2012,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BUFFALO",16461,0.7248,0.2386,0.0293,0.0073,2000,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BUFFALO",20477,0.704400059,0.229037457,0.0665624839999999,NA,2016,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BUFFALO",18608,0.7643,0.2203,0,0.0154,2004,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BUFFALO",17617,0.5511,0.2124,0.2318,0.0048,1992,47958,42132,563,615,3989,659,0.878518704,0.011739439,0.012823721,0.083176946,0.01374119,"Nebraska BUFFALO",0.972841616
"Nebraska","BURT",3668,0.6404,0.3468,0,0.0128,2004,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BURT",3387,0.563,0.4172,0,0.0198,2008,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BURT",3392,0.6061,0.3606,0.0215,0.0118,2000,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BURT",3496,0.4883,0.3538,0.1422,0.0157,1996,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BURT",3912,0.4261,0.3129,0.2579,0.0031,1992,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BURT",3375,0.6012,0.3825,0.0098,0.0065,2012,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BURT",3523,0.669883622,0.263411865,0.066704513,NA,2016,6647,6236,65,32,183,131,0.938167594,0.009778848,0.004814202,0.027531217,0.019708139,"Nebraska BURT",0.984875445
"Nebraska","BUTLER",4147,0.4536,0.2621,0.279,0.0053,1992,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","BUTLER",3696,0.5525,0.2973,0.1385,0.0116,1996,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","BUTLER",3839,0.6661,0.31,0,0.024,2008,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","BUTLER",4168,0.7236,0.2562,0,0.0202,2004,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","BUTLER",3828,0.6891,0.2685,0.0282,0.0141,2000,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","BUTLER",3859,0.7095,0.2708,0.0132,0.0065,2012,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","BUTLER",3914,0.783852836,0.17629024,0.0398569240000001,NA,2016,8256,7885,53,46,230,42,0.955062984,0.006419574,0.005571705,0.027858527,0.005087209,"Nebraska BUTLER",0.995233112
"Nebraska","CASS",12180,0.6204,0.3585,0.0143,0.0068,2012,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CASS",9685,0.5037,0.359,0.1279,0.0094,1996,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CASS",12122,0.5874,0.3921,0,0.0205,2008,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CASS",9979,0.4323,0.2955,0.2663,0.0059,1992,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CASS",12609,0.665239115,0.274486478,0.060274407,NA,2016,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CASS",11529,0.6733,0.3139,0,0.0128,2004,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CASS",10280,0.5977,0.3556,0.0359,0.0108,2000,25360,23997,242,143,728,250,0.946253943,0.009542587,0.005638801,0.028706625,0.009858044,"Nebraska CASS",0.986631016
"Nebraska","CEDAR",4159,0.522,0.2929,0.1777,0.0075,1996,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CEDAR",4518,0.4385,0.2229,0.3336,0.0051,1992,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CEDAR",4174,0.6977,0.2851,0,0.0172,2008,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CEDAR",4334,0.7563,0.221,0.0141,0.0085,2012,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CEDAR",4269,0.7002,0.2488,0.0328,0.0183,2000,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CEDAR",4536,0.7467,0.2388,0,0.0146,2004,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CEDAR",4360,0.810321101,0.131192661,0.058486238,NA,2016,8675,8434,7,2,142,90,0.97221902,0.000806916,0.000230548,0.016368876,0.01037464,"Nebraska CEDAR",0.996841378
"Nebraska","CHASE",1854,0.6888,0.1969,0.1063,0.0081,1996,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHASE",1851,0.875742842,0.092382496,0.031874662,NA,2016,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHASE",1844,0.801,0.1849,0,0.0141,2008,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHASE",1867,0.8484,0.136,0.0091,0.0064,2012,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHASE",1973,0.8373,0.1531,0,0.0096,2004,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHASE",1875,0.8027,0.1632,0.0203,0.0139,2000,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHASE",2082,0.4803,0.1912,0.3237,0.0048,1992,3897,3407,1,0,428,61,0.874262253,0.000256608,0,0.109828073,0.015653066,"Nebraska CHASE",0.992695732
"Nebraska","CHERRY",3008,0.5675,0.1872,0.2427,0.0027,1992,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHERRY",2847,0.8156,0.1567,0.0176,0.0102,2000,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHERRY",2800,0.6804,0.1968,0.1186,0.0043,1996,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHERRY",3059,0.7715,0.1958,0,0.0327,2008,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHERRY",3064,0.8345,0.1423,0.0153,0.0078,2012,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHERRY",3042,0.8248,0.1588,0,0.0164,2004,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHERRY",3082,0.851070733,0.102855289,0.046073978,NA,2016,5770,5155,2,16,144,453,0.893414211,0.00034662,0.002772964,0.024956672,0.078509532,"Nebraska CHERRY",0.968289202
"Nebraska","CHEYENNE",4241,0.518,0.228,0.2502,0.0038,1992,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CHEYENNE",4649,0.7419,0.2332,0.0148,0.0101,2012,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CHEYENNE",4746,0.7988,0.1882,0,0.0131,2004,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CHEYENNE",3966,0.6483,0.267,0.0724,0.0124,1996,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CHEYENNE",4186,0.7661,0.2016,0.0182,0.0141,2000,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CHEYENNE",4569,0.790107244,0.153644123,0.056248633,NA,2016,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CHEYENNE",4839,0.7382,0.2424,0,0.0194,2008,10077,9091,22,125,643,196,0.902153419,0.002183189,0.012404485,0.063808673,0.019450233,"Nebraska CHEYENNE",0.974299558
"Nebraska","CLAY",3311,0.5986,0.2658,0.1284,0.0072,1996,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","CLAY",3033,0.7178,0.2572,0,0.0251,2008,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","CLAY",3215,0.7235,0.2407,0.0267,0.009,2000,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","CLAY",3337,0.7621,0.2227,0,0.0153,2004,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","CLAY",2947,0.7574,0.2263,0.0105,0.0058,2012,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","CLAY",2973,0.798183653,0.158089472,0.0437268749999998,NA,2016,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","CLAY",3581,0.5077,0.224,0.2658,0.0025,1992,6382,5707,29,24,551,71,0.894233783,0.00454403,0.003760577,0.086336572,0.011125039,"Nebraska CLAY",0.992138144
"Nebraska","COLFAX",3633,0.7126,0.2725,0,0.0149,2004,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","COLFAX",3172,0.68442623,0.270176545,0.0453972250000001,NA,2016,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","COLFAX",3315,0.7053,0.2603,0.0217,0.0127,2000,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","COLFAX",3203,0.63,0.3512,0,0.0187,2008,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","COLFAX",3069,0.6683,0.3157,0.0101,0.0059,2012,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","COLFAX",3538,0.5523,0.301,0.1391,0.0076,1996,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","COLFAX",4144,0.4621,0.244,0.2889,0.0051,1992,10522,5704,224,15,4532,47,0.542102262,0.021288728,0.001425584,0.430716594,0.004466831,"Nebraska COLFAX",0.985009301
"Nebraska","CUMING",3988,0.776078235,0.178535607,0.045386158,NA,2016,9078,8084,3,27,834,130,0.890504516,0.000330469,0.002974223,0.091870456,0.014320335,"Nebraska CUMING",0.995947415
"Nebraska","CUMING",3976,0.7233,0.2593,0.0103,0.007,2012,9078,8084,3,27,834,130,0.890504516,0.000330469,0.002974223,0.091870456,0.014320335,"Nebraska CUMING",0.995947415
"Nebraska","CUMING",4746,0.5712,0.1759,0.2512,0.0017,1992,9078,8084,3,27,834,130,0.890504516,0.000330469,0.002974223,0.091870456,0.014320335,"Nebraska CUMING",0.995947415
"Nebraska","CUMING",4087,0.6685,0.3117,0,0.0198,2008,9078,8084,3,27,834,130,0.890504516,0.000330469,0.002974223,0.091870456,0.014320335,"Nebraska CUMING",0.995947415
