office,state,year,district,redistrict_date,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third_party,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem
House,Indiana,2000,District 6,19920101,"199,207","Burton, Dan",Incumbent,"74,881","Griesey, Darin Patrick",Challenger,N/A,N/A,N/A,N/A,"9,087","124,326",R,0,72.68,27.32
House,Indiana,1998,District 6,19920101,"135,250","Burton, Dan",Incumbent,"31,472","Kern, Bob",Challenger,N/A,N/A,N/A,N/A,"21,105","103,778",R,0,81.12,18.88
House,Indiana,1996,District 6,19920101,"194,224","Burton, Dan",Incumbent,"59,661","Dillard-Trammell, Carrie J.",Challenger,N/A,N/A,N/A,N/A,"5,003","134,563",R,0,76.5,23.5
House,Indiana,1994,District 6,19920101,"136,876","Burton, Dan",Incumbent,"40,815","Bruner, Natalie M.",Challenger,N/A,N/A,N/A,N/A,N/A,"96,061",R,0,77.03,22.97
House,Indiana,1992,District 6,19920101,"186,499","Burton, Dan",Incumbent,"71,952","Bruner, Natalie M.",Challenger,N/A,N/A,N/A,N/A,4,"114,547",R,0,72.16,27.84
House,Indiana,2000,District 7,19920101,"135,869","Kerns, Brian D.",Challenger,"66,764","Graf, Michael Douglas",Challenger,N/A,N/A,N/A,N/A,"7,032","69,105",R,0,67.05,32.95
House,Indiana,1998,District 7,19920101,"109,712","Pease, Edward A.",Incumbent,"44,823","Hillenburg, Samuel Dutch",Challenger,N/A,N/A,N/A,N/A,"4,779","64,889",R,0,70.99,29.01
House,Indiana,1996,District 7,19920101,"130,010","Pease, Edward A.",Challenger,"72,705","Hellmann, Robert F.",Challenger,N/A,N/A,N/A,N/A,"7,125","57,305",R,0,64.13,35.87
House,Indiana,1994,District 7,19920101,"104,359","Myers, John T.",Incumbent,"55,941","Harmless, Michael M.",Challenger,N/A,N/A,N/A,N/A,N/A,"48,418",R,0,65.1,34.9
House,Indiana,1992,District 7,19920101,"129,189","Myers, John T.",Incumbent,"88,005","Wedum, Ellen E.",Challenger,N/A,N/A,N/A,N/A,N/A,"41,184",R,0,59.48,40.52
House,Indiana,2000,District 8,19920101,"116,879","Hostettler, John N.",Incumbent,"100,488","Perry, Paul E.",Challenger,N/A,N/A,N/A,N/A,"4,625","16,391",R,0,53.77,46.23
House,Indiana,1998,District 8,19920101,"92,785","Hostettler, John N.",Incumbent,"81,871","Riecken, Gail",Challenger,N/A,N/A,N/A,N/A,"3,401","10,914",R,0,53.12,46.88
House,Indiana,1996,District 8,19920101,"109,860","Hostettler, John N.",Incumbent,"106,201","Weinzapfel, Jonathan",Challenger,N/A,N/A,N/A,N/A,"3,803","3,659",R,0,50.85,49.15
House,Indiana,1994,District 8,19920101,"93,529","Hostettler, John N.",Challenger,"84,857","McCloskey, Francis",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,672",R,0,52.43,47.57
House,Indiana,1992,District 8,19920101,"108,054","Mourdock, Richard",Challenger,"125,244","McCloskey, Francis",Incumbent,N/A,N/A,N/A,N/A,"5,099","17,190",D,0,46.32,53.68
House,Indiana,2000,District 9,19920101,"102,219","Bailey, Michael E.",Challenger,"126,420","Hill, Baron P.",Incumbent,N/A,N/A,N/A,N/A,"4,644","24,201",D,0,44.71,55.29
House,Indiana,1998,District 9,19920101,"87,797","Leising, Jean",Challenger,"92,973","Hill, Baron P.",Challenger,N/A,N/A,N/A,N/A,"2,406","5,176",D,0,48.57,51.43
House,Indiana,1996,District 9,19920101,"96,442","Leising, Jean",Challenger,"128,123","Hamilton, Lee H.",Incumbent,N/A,N/A,N/A,N/A,"2,307","31,681",D,0,42.95,57.05
House,Indiana,1994,District 9,19920101,"84,315","Leising, Jean",Challenger,"91,459","Hamilton, Lee H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"7,144",D,0,47.97,52.03
House,Indiana,1992,District 9,19920101,"70,057","Bailey, Michael E.",Challenger,"160,980","Hamilton, Lee H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"90,923",D,0,30.32,69.68
House,Indiana,2000,District 10,19920101,"62,233","Scott, Marvin B.",Challenger,"91,689","Carson, Julia M.",Incumbent,N/A,N/A,N/A,N/A,"2,780","29,456",D,0,40.43,59.57
House,Indiana,1998,District 10,19920101,"47,017","Hofmeister, Gary A.",Challenger,"69,682","Carson, Julia M.",Incumbent,N/A,N/A,N/A,N/A,"2,737","22,665",D,0,40.29,59.71
House,Indiana,1996,District 10,19920101,"72,796","Blankenbaker, Virginia",Challenger,"85,965","Carson, Julia M.",Challenger,N/A,N/A,N/A,N/A,"3,612","13,169",D,0,45.85,54.15
House,Indiana,1994,District 10,19920101,"50,998","Scott, Marvin B.",Challenger,"58,573","Jacobs, Andrew Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"7,575",D,0,46.54,53.46
House,Indiana,1992,District 10,19920101,"64,378","Horvath, Janos",Challenger,"117,604","Jacobs, Andrew Jr.",Incumbent,N/A,N/A,N/A,N/A,"1,849","53,226",D,0,35.38,64.62
House,Iowa,2000,District 1,19920101,"164,972","Leach, James A.",Incumbent,"96,283","Simpson, Bob",Challenger,N/A,N/A,N/A,N/A,"5,735","68,689",R,0,63.15,36.85
House,Iowa,1998,District 1,19920101,"106,419","Leach, James A.",Incumbent,"79,529","Rush, Bob",Challenger,N/A,N/A,N/A,N/A,"2,260","26,890",R,0,57.23,42.77
House,Iowa,1996,District 1,19920101,"129,242","Leach, James A.",Incumbent,"111,595","Rush, Bob",Challenger,N/A,N/A,N/A,N/A,"3,759","17,647",R,0,53.66,46.34
House,Iowa,1994,District 1,19920101,"110,448","Leach, James A.",Incumbent,"69,461","Winekauf, Glen",Challenger,N/A,N/A,N/A,N/A,"3,552","40,987",R,0,61.39,38.61
House,Iowa,1992,District 1,19920101,"178,042","Leach, James A.",Incumbent,"81,600","Zonneveld, Jan J.",Challenger,N/A,N/A,N/A,N/A,"1,667","96,442",R,0,68.57,31.43
House,Iowa,2000,District 2,19920101,"139,906","Nussle, Jim",Incumbent,"110,327","Smith, Donna L.",Challenger,N/A,N/A,N/A,N/A,"2,334","29,579",R,0,55.91,44.09
House,Iowa,1998,District 2,19920101,"104,613","Nussle, Jim",Incumbent,"83,405","Tully, Rob",Challenger,N/A,N/A,N/A,N/A,"1,556","21,208",R,0,55.64,44.36
House,Iowa,1996,District 2,19920101,"127,827","Nussle, Jim",Incumbent,"109,731","Smith, Donna L.",Challenger,N/A,N/A,N/A,N/A,"1,741","18,096",R,0,53.81,46.19
House,Iowa,1994,District 2,19920101,"111,076","Nussle, Jim",Incumbent,"86,087","Nagle, David R.",Challenger,N/A,N/A,N/A,N/A,"1,324","24,989",R,0,56.34,43.66
House,Iowa,1992,District 2,19920101,"134,536","Nussle, Jim",Incumbent,"131,570","Nagle, David R.",Incumbent,N/A,N/A,N/A,N/A,"1,786","2,966",R,0,50.56,49.44
House,Iowa,2000,District 3,19920101,"83,810","Marcus, Jay",Challenger,"156,327","Boswell, Leonard L.",Incumbent,N/A,N/A,N/A,N/A,"8,789","72,517",D,0,34.9,65.1
House,Iowa,1998,District 3,19920101,"78,063","McKibben, Larry",Challenger,"107,947","Boswell, Leonard L.",Incumbent,N/A,N/A,N/A,N/A,"3,742","29,884",D,0,41.97,58.03
House,Iowa,1996,District 3,19920101,"111,895","Mahaffey, Mike",Challenger,"115,914","Boswell, Leonard L.",Challenger,N/A,N/A,N/A,N/A,"7,066","4,019",D,0,49.12,50.88
House,Iowa,1994,District 3,19920101,"111,862","Lightfoot, Jim Ross",Incumbent,"79,310","Baxter, Elaine",Challenger,N/A,N/A,N/A,N/A,"2,359","32,552",R,0,58.51,41.49
House,Iowa,1992,District 3,19920101,"125,931","Lightfoot, Jim Ross",Incumbent,"121,063","Baxter, Elaine",Challenger,N/A,N/A,N/A,N/A,"10,282","4,868",R,0,50.99,49.01
House,Iowa,2000,District 4,19920101,"169,267","Ganske, Greg",Incumbent,"101,112","Huston, Michael L.",Challenger,N/A,N/A,N/A,N/A,"5,266","68,155",R,0,62.6,37.4
House,Iowa,1998,District 4,19920101,"129,942","Ganske, Greg",Incumbent,"67,550","Dvorak, Jon",Challenger,N/A,N/A,N/A,N/A,"1,904","62,392",R,0,65.8,34.2
House,Iowa,1996,District 4,19920101,"133,419","Ganske, Greg",Incumbent,"119,790","McBurney, Connie",Challenger,N/A,N/A,N/A,N/A,"3,300","13,629",R,0,52.69,47.31
House,Iowa,1994,District 4,19920101,"111,935","Ganske, Greg",Challenger,"98,824","Smith, Neal",Incumbent,N/A,N/A,N/A,N/A,"2,447","13,111",R,0,53.11,46.89
House,Iowa,1992,District 4,19920101,"94,045","Lunde, Paul",Challenger,"158,610","Smith, Neal",Incumbent,N/A,N/A,N/A,N/A,"4,938","64,565",D,0,37.22,62.78
House,Iowa,2000,District 5,19920101,"159,367","Latham, Tom",Incumbent,"67,593","Palecek, Mike",Challenger,N/A,N/A,N/A,N/A,"4,846","91,774",R,0,70.22,29.78
House,Iowa,1998,District 5,19920101,"132,730","Latham, Tom",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,041","132,730",R,0,100,0
House,Iowa,1996,District 5,19920101,"147,576","Latham, Tom",Incumbent,"75,785","Smith, MacDonald",Challenger,N/A,N/A,N/A,N/A,"2,118","71,791",R,0,66.07,33.93
House,Iowa,1994,District 5,19920101,"114,796","Latham, Tom",Challenger,"73,627","McGuire, Shelia",Challenger,N/A,N/A,N/A,N/A,298,"41,169",R,0,60.92,39.08
House,Iowa,1992,District 5,19920101,"196,942","Grandy, Fred",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,424","196,942",R,0,100,0
House,Kansas,2000,District 1,19920101,"216,484","Moran, Jerry",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"25,843","216,484",R,0,100,0
House,Kansas,1998,District 1,19920101,"152,775","Moran, Jerry",Incumbent,"36,618","Phillips, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"116,157",R,0,80.67,19.33
House,Kansas,1996,District 1,19920101,"191,899","Moran, Jerry",Challenger,"63,948","Divine, John",Challenger,N/A,N/A,N/A,N/A,"5,298","127,951",R,0,75.01,24.99
House,Kansas,1994,District 1,19920101,"169,531","Roberts, Pat",Incumbent,"49,477","Nichols, Terry L.",Challenger,N/A,N/A,N/A,N/A,N/A,"120,054",R,0,77.41,22.59
House,Kansas,1992,District 1,19920101,"194,912","Roberts, Pat",Incumbent,"83,620","West, Duane",Challenger,N/A,N/A,N/A,N/A,"6,765","111,292",R,0,69.98,30.02
House,Kansas,2000,District 2,19920101,"164,951","Ryun, Jim",Incumbent,"71,709","Wiles, Stanley",Challenger,N/A,N/A,N/A,N/A,"8,099","93,242",R,0,69.7,30.3
House,Kansas,1998,District 2,19920101,"108,527","Ryun, Jim",Incumbent,"69,521","Clark, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"39,006",R,0,60.95,39.05
House,Kansas,1996,District 2,19920101,"131,592","Ryun, Jim",Challenger,"114,644","Frieden, John",Challenger,N/A,N/A,N/A,N/A,"5,842","16,948",R,0,53.44,46.56
House,Kansas,1994,District 2,19920101,"135,725","Brownback, Sam",Challenger,"71,025","Carlin, John",Challenger,N/A,N/A,N/A,N/A,N/A,"64,700",R,0,65.65,34.35
House,Kansas,1992,District 2,19920101,"109,801","Van, Slyke Jim",Challenger,"151,019","Slattery, Jim",Incumbent,N/A,N/A,N/A,N/A,"7,986","41,218",D,0,42.1,57.9
House,Kansas,2000,District 3,19920101,"144,672","Kline, Phill",Challenger,"154,505","Moore, Dennis",Incumbent,N/A,N/A,N/A,N/A,"9,533","9,833",D,0,48.36,51.64
House,Kansas,1998,District 3,19920101,"93,938","Snowbarger, Vince",Incumbent,"103,376","Moore, Dennis",Challenger,N/A,N/A,N/A,N/A,N/A,"9,438",D,0,47.61,52.39
House,Kansas,1996,District 3,19920101,"139,169","Snowbarger, Vince",Challenger,"126,848","Hancock, Judy",Challenger,N/A,N/A,N/A,N/A,"13,247","12,321",R,0,52.32,47.68
House,Kansas,1994,District 3,19920101,"102,218","Meyers, Jan",Incumbent,"78,401","Hancock, Judy",Challenger,N/A,N/A,N/A,N/A,N/A,"23,817",R,0,56.59,43.41
House,Kansas,1992,District 3,19920101,"169,929","Meyers, Jan",Incumbent,"110,076","Love, Tom",Challenger,N/A,N/A,N/A,N/A,"12,791","59,853",R,0,60.69,39.31
House,Kansas,2000,District 4,19920101,"131,871","Tiahrt, Todd",Incumbent,"101,980","Nolla, Carlos",Challenger,N/A,N/A,N/A,N/A,"8,732","29,891",R,0,56.39,43.61
House,Kansas,1998,District 4,19920101,"94,785","Tiahrt, Todd",Incumbent,"62,737","Lawing, Jim",Challenger,N/A,N/A,N/A,N/A,"5,171","32,048",R,0,60.17,39.83
House,Kansas,1996,District 4,19920101,"128,486","Tiahrt, Todd",Incumbent,"119,544","Rathbun, Randy",Challenger,N/A,N/A,N/A,N/A,"8,361","8,942",R,0,51.8,48.2
House,Kansas,1994,District 4,19920101,"111,653","Tiahrt, Todd",Challenger,"99,366","Glickman, Dan",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,287",R,0,52.91,47.09
House,Kansas,1992,District 4,19920101,"117,070","Yost, Eric R.",Challenger,"143,671","Glickman, Dan",Incumbent,N/A,N/A,N/A,N/A,"17,275","26,601",D,0,44.9,55.1
House,Kentucky,2000,District 1,19940101,"132,115","Whitfield, Edward",Incumbent,"95,806","Roy, Brian S.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,309",R,0,57.97,42.03
House,Kentucky,1998,District 1,19940101,"95,308","Whitfield, Edward",Incumbent,"77,402","Barlow, Tom",Challenger,N/A,N/A,N/A,N/A,N/A,"17,906",R,0,55.18,44.82
House,Kentucky,1996,District 1,19940101,"111,473","Whitfield, Edward",Incumbent,"96,684","NULL, Dennis L.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,789",R,0,53.55,46.45
House,Kentucky,1994,District 1,19940101,"64,849","Whitfield, Edward",Challenger,"62,387","Barlow, Tom",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,462",R,0,50.97,49.03
House,Kentucky,1992,District 1,19920101,"83,088","Hamrick, Steve",Challenger,"128,524","Barlow, Tom",Challenger,N/A,N/A,N/A,N/A,962,"45,436",D,0,39.26,60.74
House,Kentucky,2000,District 2,19940101,"160,800","Lewis, Ron",Incumbent,"74,537","Pedigo, Brian",Challenger,N/A,N/A,N/A,N/A,"2,125","86,263",R,0,68.33,31.67
House,Kentucky,1998,District 2,19940101,"113,285","Lewis, Ron",Incumbent,"62,848","Evans, Bob",Challenger,N/A,N/A,N/A,N/A,"1,833","50,437",R,0,64.32,35.68
House,Kentucky,1996,District 2,19940101,"125,433","Lewis, Ron",Incumbent,"90,483","Wright, Joe",Challenger,N/A,N/A,N/A,N/A,N/A,"34,950",R,0,58.09,41.91
House,Kentucky,1994,District 2,19940101,"90,535","Lewis, Ron",Challenger,"60,867","Adkisson, David",Challenger,N/A,N/A,N/A,N/A,N/A,"29,668",R,0,59.8,40.2
House,Kentucky,1992,District 2,19920101,"79,684","Bartley, Bruce R.",Challenger,"126,894","Natcher, William H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"47,210",D,0,38.57,61.43
House,Kentucky,2000,District 3,19940101,"142,106","Northup, Anne M.",Incumbent,"118,875","Jordan, Eleanor",Challenger,N/A,N/A,N/A,N/A,"7,804","23,231",R,0,54.45,45.55
House,Kentucky,1998,District 3,19940101,"100,690","Northup, Anne M.",Incumbent,"92,865","Gorman, Chris",Challenger,N/A,N/A,N/A,N/A,"1,881","7,825",R,0,52.02,47.98
House,Kentucky,1996,District 3,19940101,"126,625","Northup, Anne M.",Challenger,"125,326","Ward, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,299",R,0,50.26,49.74
House,Kentucky,1994,District 3,19940101,"67,238","Stokes, Susan B.",Challenger,"67,663","Ward, Mike",Challenger,N/A,N/A,N/A,N/A,"17,622",425,D,0,49.84,50.16
House,Kentucky,1992,District 3,19920101,"132,689","Stokes, Susan B.",Challenger,"148,066","Mazzoli, Romano L.",Incumbent,N/A,N/A,N/A,N/A,15,"15,377",D,0,47.26,52.74
House,Kentucky,2000,District 4,19940101,"100,943","Bell, Don",Challenger,"125,872","Lucas, Ken",Incumbent,N/A,N/A,N/A,N/A,"5,148","24,929",D,0,44.5,55.5
House,Kentucky,1998,District 4,19940101,"81,547","Williams, Gex Jay",Challenger,"93,485","Lucas, Ken",Challenger,N/A,N/A,N/A,N/A,N/A,"11,938",D,0,46.59,53.41
House,Kentucky,1996,District 4,19940101,"149,135","Bunning, Jim",Incumbent,"68,939","Bowman, Denny",Challenger,N/A,N/A,N/A,N/A,N/A,"80,196",R,0,68.39,31.61
House,Kentucky,1994,District 4,19940101,"96,695","Bunning, Jim",Incumbent,"33,717","Skaggs, Sally H.",Challenger,N/A,N/A,N/A,N/A,N/A,"62,978",R,0,74.15,25.85
House,Kentucky,1992,District 4,19920101,"139,634","Bunning, Jim",Incumbent,"86,890","Poore, Floyd G.",Challenger,N/A,N/A,N/A,N/A,N/A,"52,744",R,0,61.64,38.36
House,Kentucky,2000,District 5,19940101,"145,980","Rogers, Harold",Incumbent,"52,495","Bailey, Sidney Jane",Challenger,N/A,N/A,N/A,N/A,N/A,"93,485",R,0,73.55,26.45
House,Kentucky,1998,District 5,19940101,"142,215","Rogers, Harold",Incumbent,"39,585","Bailey-Bamer, Sidney",Challenger,N/A,N/A,N/A,N/A,N/A,"102,630",R,0,78.23,21.77
House,Kentucky,1996,District 5,19940101,"117,842","Rogers, Harold",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,"117,842",R,0,100,0
House,Kentucky,1994,District 5,19940101,"82,291","Rogers, Harold",Incumbent,"21,318","Blevins, Walter",Challenger,N/A,N/A,N/A,N/A,N/A,"60,973",R,0,79.42,20.58
House,Kentucky,1992,District 5,19920101,"115,255","Rogers, Harold",Incumbent,"95,760","Hays, John D.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,495",R,0,54.62,45.38
House,Kentucky,2000,District 6,19940101,"142,971","Fletcher, Ernest",Incumbent,"94,167","Baesler, Scott",Challenger,N/A,N/A,N/A,N/A,"33,665","48,804",R,0,60.29,39.71
House,Kentucky,1998,District 6,19940101,"104,046","Fletcher, Ernest",Challenger,"90,033","Scorsone, Ernesto",Challenger,N/A,N/A,N/A,N/A,"1,839","14,013",R,0,53.61,46.39
House,Kentucky,1996,District 6,19940101,"100,231","Fletcher, Ernest",Challenger,"125,999","Baesler, Scott",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,768",D,0,44.3,55.7
House,Kentucky,1994,District 6,19940101,"49,032","Wills, Matthew E.",Challenger,"70,085","Baesler, Scott",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,053",D,0,41.16,58.84
House,Kentucky,1992,District 6,19920101,"87,816","Ellinger, Charles W.",Challenger,"135,613","Baesler, Scott",Incumbent,N/A,N/A,N/A,N/A,21,"47,797",D,0,39.3,60.7
House,Louisiana,2000,District 1,19960101,"191,379","Vitter, David B.",Incumbent,"29,936","Armato, Michael A.",Challenger,Democrat,"10,982","Deaton, NULL",Challenger,"5,514","161,443",R,4.62,86.47,13.53
House,Louisiana,1998,District 1,19960101,Unopposed,"Livingston, Bob",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Louisiana,1994,District 1,19940101,"83,928","Livingston, Bob",Incumbent,"12,336","McNeir, Forest",Challenger,Independent,"7,139","Simmons, Clark",Challenger,N/A,"71,592",R,6.9,87.19,12.81
House,Louisiana,1992,District 1,19920101,Unopposed,"Livingston, Bob",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Louisiana,2000,District 2,19960101,N/A,N/A,N/A,Unopposed,"Jefferson, William J.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Louisiana,1998,District 2,19960101,N/A,N/A,N/A,"102,247","Jefferson, William J.",Incumbent,Democrat,"10,803","Reed, David",Challenger,"5,899","91,444",D,9.08,0,100
House,Louisiana,1994,District 2,19940101,"15,113","Namer, Robert",Challenger,"60,906","Jefferson, William J.",Incumbent,Independent,"3,036","Lawrence, John C.",Challenger,"2,513","45,793",D,3.72,19.88,80.12
House,Louisiana,1992,District 2,19920101,N/A,N/A,N/A,Unopposed,"Jefferson, William J.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Louisiana,2000,District 3,19960101,"143,446","Tauzin, W. J.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"40,514","143,446",R,0,100,0
House,Louisiana,1998,District 3,19960101,Unopposed,"Tauzin, W. J.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Louisiana,1994,District 3,19940101,N/A,N/A,N/A,"90,536","Tauzin, W. J.",Incumbent,Independent,"28,250","Accardo, Nick J.",Challenger,N/A,"62,286",D,23.78,0,100
House,Louisiana,1992,District 3,19920101,N/A,N/A,N/A,Unopposed,"Tauzin, W. J.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Louisiana,2000,District 4,19960101,"122,678","McCrery, Jim",Incumbent,"43,600","Green, Phillip R.",Challenger,N/A,N/A,N/A,N/A,"7,689","79,078",R,0,73.78,26.22
House,Louisiana,1998,District 4,19960101,Unopposed,"McCrery, Jim",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Louisiana,1994,District 4,19940101,"37,935","Slocum, Patricia",Challenger,"88,288","Fields, Cleo",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,353",D,0,30.05,69.95
House,Louisiana,1992,District 4,19920101,N/A,N/A,N/A,"143,980","Fields, Cleo",Challenger,Democrat,"50,851","Jones, Charles",Challenger,N/A,"93,129",D,26.1,0,100
House,Louisiana,2000,District 5,19960101,"123,975","Cooksey, John C.",Incumbent,"42,977","Beall, Roger",Challenger,Democrat,"7,186","Melton, Sam Houston Jr.",Challenger,"5,335","80,998",R,4,74.26,25.74
House,Louisiana,1998,District 5,19960101,Unopposed,"Cooksey, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0
House,Louisiana,2000,District 6,19960101,"165,637","Baker, Richard H.",Incumbent,"72,192","Rogillio, Kathy J.",Challenger,N/A,N/A,N/A,N/A,"5,649","93,445",R,0,69.65,30.35
House,Louisiana,2000,District 7,19960101,N/A,N/A,N/A,"152,796","John, Chris",Incumbent,N/A,N/A,N/A,N/A,"30,687","152,796",D,0,0,100
House,Louisiana,1998,District 7,19960101,N/A,N/A,N/A,Unopposed,"John, Chris",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Louisiana,1992,District 7,19920101,N/A,N/A,N/A,Unopposed,"Hayes, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100
House,Louisiana,1996,District 5,19960101,"135,990","Cooksey, John C.",Challenger,"97,363","Thompson, Francis",Challenger,N/A,N/A,N/A,N/A,N/A,"38,627",R,0,58.28,41.72
House,Louisiana,1994,District 5,19940101,"106,204","McCrery, Jim",Incumbent,"21,467","Kidd, Paul H.",Challenger,Independent,"5,365","Simmons, E. Austin",Challenger,N/A,"84,737",R,4.03,83.19,16.81
House,Louisiana,1992,District 5,19920101,"153,501","McCrery, Jim",Challenger,"90,079","Huckaby, Jerry",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,422",R,0,63.02,36.98
House,Louisiana,1998,District 6,19960101,"97,044","Baker, Richard H.",Incumbent,"94,201","McKeithen, Marjorie",Challenger,N/A,N/A,N/A,N/A,N/A,"2,843",R,0,50.74,49.26
House,Louisiana,1994,District 6,19940101,"103,174","Baker, Richard H.",Incumbent,"24,033","Ward, Darryl Paul",Challenger,N/A,N/A,N/A,N/A,N/A,"79,141",R,0,81.11,18.89
House,Louisiana,1992,District 6,19920101,"123,953","Baker, Richard H.",Challenger,N/A,N/A,N/A,Republican,"121,225","Holloway, Clyde C.",Incumbent,N/A,"2,728",R,49.44,100,0
House,Louisiana,1996,District 7,19960101,N/A,N/A,N/A,"128,449","John, Chris",Incumbent,Democrat,"113,351","Lundy, Hunter",Challenger,N/A,"15,098",D,46.88,0,100
House,Louisiana,1994,District 7,19940101,"54,253","Holloway, Clyde C.",Challenger,"72,424","Hayes, James A.",Incumbent,Independent,"9,937","Ceasar, Ron",Challenger,N/A,"18,171",D,7.27,42.83,57.17
House,Maine,2000,District 1,19940101,"123,915","Amero, Jane A.",Challenger,"202,823","Allen, Thomas H.",Incumbent,N/A,N/A,N/A,N/A,"12,356","78,908",D,0,37.92,62.08
House,Maine,1998,District 1,19940101,"79,160","Connelly, Ross J.",Challenger,"134,335","Allen, Thomas H.",Incumbent,N/A,N/A,N/A,N/A,"9,182","55,175",D,0,37.08,62.92
House,Maine,1996,District 1,19940101,"140,354","Longley, James B. Jr.",Incumbent,"173,745","Allen, Thomas H.",Challenger,N/A,N/A,N/A,N/A,65,"33,391",D,0,44.68,55.32
